NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy
06077006,PEIRA CAVA,43.929167,7.363333,1443,10,0,16.2,13.030000000000001,26.1,22.79,17.669999999999995
06079002,MANDELIEU LA NAPOULE_SAPC,43.523667,6.898667,104,10,0,19.0,16.07,32.4,28.110000000000003,22.37
06081001,LE MAS,43.813667,6.809333,1525,10,0,16.3,12.959999999999999,25.9,22.39,17.099999999999998
06083005,MENTON,43.785833,7.488667,216,10,4,24.4,19.44,32.6,28.389999999999997,23.79
06086001,MOULINET,43.942,7.414667,817,10,0,16.9,13.379999999999999,30.2,27.060000000000002,19.509999999999998
06088001,NICE,43.648833,7.209,2,10,4,22.8,19.01,29.7,25.450000000000003,22.610000000000003
06088007,NICE-RIMIEZ,43.738667,7.279167,238,10,2,20.9,17.279999999999998,30.2,26.580000000000002,22.22
06090002,PEGOMAS,43.602667,6.936667,109,10,0,19.5,16.44,33.3,29.3,22.87
06091003,PEILLE,43.775167,7.428333,1106,10,0,18.0,14.76,27.1,23.720000000000002,19.41
06094002,PEONE,44.099667,6.930833,1784,10,0,13.1,10.8,24.4,21.130000000000003,15.36
06099004,PUGET THENIERS_SAPC,43.956833,6.892333,449,10,0,16.9,13.000000000000004,33.8,30.409999999999997,21.34
06102001,RIMPLAS_SAPC,44.067167,7.1335,1130,10,0,18.5,14.89,28.5,25.349999999999998,19.419999999999995
06103002,BERTHEMONT-LES-BAINS_SAPC,44.044333,7.300833,938,10,0,18.6,15.4,29.4,26.75,20.259999999999998
06118002,ST CEZAIRE SUR SIAGNE,43.678667,6.809,694,10,0,18.0,15.149999999999997,30.4,26.35,20.95
06120004,ST ETIENNE DE TINEE_SAPC,44.257667,6.921167,1150,10,0,14.1,10.969999999999999,29.2,26.559999999999995,17.580000000000002
06125001,ST MARTIN D'ENTRAUNES_SAPC,44.154667,6.747,1642,10,0,14.6,11.729999999999999,26.2,23.34,16.71
06136005,SOSPEL,43.862833,7.433667,843,10,2,20.7,17.220000000000002,29.4,25.28,20.98
06152002,VALBONNE-SOPHIA,43.623167,7.0285,238,10,6,24.2,19.69,33.6,29.43,24.66
06153400,MILLEFONTS-NIVOSE,44.118333,7.192,2430,10,0,10.4,7.279999999999999,16.5,13.59,10.27
06163001,TENDE-OBS,44.086667,7.595,792,10,0,13.2,9.809999999999999,29.5,26.690000000000005,17.86
06163007,TENDE_SAPC,44.043167,7.586,636,10,0,16.3,12.469999999999999,30.7,27.389999999999997,19.29
07005001,ALBA LA ROMAINE,44.539833,4.5825,223,10,1,20.2,14.779999999999998,33.7,31.439999999999998,23.41
07010001,ANNONAY,45.246167,4.6705,336,10,0,15.0,12.540000000000001,33.9,31.140000000000004,22.009999999999998
07011002,ANTRAIGUES,44.719167,4.352167,428,10,0,15.5,12.360000000000001,32.5,30.320000000000004,21.05
07019005,AUBENAS SA,44.601667,4.409833,176,10,0,16.1,13.09,34.6,32.269999999999996,23.48
07025001,BARNAS RAD,44.666,4.159833,480,10,0,17.9,13.36,34.3,30.25,21.57
07032002,BERZEME RAD,44.628333,4.566333,650,10,1,20.8,16.330000000000002,29.4,27.130000000000003,21.810000000000002
07033001,BESSAS,44.34,4.298667,251,10,2,21.4,16.98,33.1,30.639999999999997,24.13
07064001,CHEYLARD SA,44.914833,4.4375,418,10,0,15.6,12.260000000000002,32.8,29.68,21.360000000000003
07066001,CHOMERAC SA_RCE,44.6995,4.648333,216,10,0,16.5,14.060000000000002,34.0,31.379999999999995,23.110000000000003
07068001,COLOMBIER JEUNE RAD,45.0155,4.671167,566,10,1,20.2,17.38,31.9,27.619999999999997,22.48
07075001,CROS GEORAND,44.780167,4.099667,1021,10,0,9.4,7.01,28.0,26.02,16.880000000000003
07096001,GLUIRAS RAD,44.839333,4.524,760,10,0,19.5,16.16,29.3,26.71,21.639999999999997
07099001,GRAS,44.429,4.5655,341,10,0,18.9,13.45,33.2,30.409999999999997,22.610000000000003
07101001,GROSPIERRES,44.411333,4.300833,127,10,0,14.4,12.42,35.7,32.730000000000004,23.120000000000005
07105001,ISSANLAS,44.773167,3.981667,1215,10,0,12.4,9.98,25.8,24.1,17.4
07105003,ISSANLAS_SAPC,44.7555,3.975333,1264,10,0,13.4,10.629999999999999,26.3,23.840000000000003,17.419999999999998
07117002,LABLACHERE,44.480833,4.208333,295,10,0,19.4,15.1,34.8,31.82,23.770000000000003
07128001,LALOUVESC,45.117833,4.535,1090,10,0,18.2,13.51,27.9,24.58,19.259999999999998
07131001,LANAS SYN,44.537167,4.368167,265,10,0,16.9,13.780000000000001,34.7,31.869999999999997,23.670000000000005
07144001,LOUBARESSE,44.599833,4.049333,1200,10,0,16.4,13.379999999999999,26.1,24.240000000000002,
07153001,MAYRES,44.667167,4.113,579,10,0,16.0,13.25,33.3,30.060000000000002,21.54
07154005,MAZAN ABBAYE RAD,44.733833,4.083833,1240,10,0,14.6,11.489999999999998,25.2,23.000000000000004,17.69
07159001,MIRABEL SA,44.5815,4.497333,275,10,0,19.3,14.460000000000003,32.8,30.65,23.43
07161001,MONTPEZAT SA,44.715667,4.207,602,10,1,20.4,16.32,32.5,28.640000000000004,22.360000000000003
07161002,MONTPEZAT,44.703333,4.229667,491,10,0,19.4,14.579999999999998,32.1,29.72,
07168001,ORGNAC AVEN,44.288333,4.421667,230,10,1,20.9,15.849999999999998,34.9,31.880000000000003,24.230000000000004
07172002,PEAUGRES RAD,45.286167,4.705833,480,10,1,22.3,16.689999999999998,30.9,28.330000000000002,23.080000000000002
07186001,PRIVAS,44.718833,4.596333,282,10,0,17.5,14.469999999999999,33.0,30.379999999999995,
07187001,CROIX MILLET,44.606333,4.241333,779,10,2,21.0,17.57,29.5,25.95,21.73
07202002,SABLIERES OARA,44.533,4.0725,540,10,0,19.8,16.520000000000003,34.1,31.21,22.990000000000002
07204008,ST-AGREVE RAD,44.997833,4.368,1014,10,0,14.7,11.239999999999998,27.6,25.119999999999997,18.6
07232001,ST-ETIENNE LUGDARES,44.651333,3.9485,1022,10,0,8.0,6.32,27.6,25.56,16.59
07240001,ST-GEORGES BAIN,44.860333,4.8325,112,10,0,18.7,15.219999999999999,34.9,32.629999999999995,24.07
07261001,ST-LAURENT PAPE,44.817833,4.746833,112,10,0,15.6,13.02,34.9,32.629999999999995,22.880000000000003
07265001,ST-MARCEL ANNONAY,45.296,4.642,494,10,0,15.9,12.9,31.9,29.25,21.270000000000003
07279001,ST-MONTAN,44.441833,4.636333,130,10,2,20.8,16.13,33.3,31.330000000000002,24.19
07286002,ST-PIERREVILLE,44.814333,4.485,560,10,0,14.2,11.760000000000002,31.5,29.389999999999997,20.950000000000003
07301002,ST-VICTOR,45.110167,4.682333,557,10,2,20.7,17.189999999999998,29.8,27.48,22.56
07315004,LA SOUCHE,44.6285,4.123667,924,10,0,17.2,14.2,29.2,26.2,20.14
07330004,VALLON SA,44.391833,4.403667,120,10,0,15.8,12.85,34.7,32.089999999999996,
07331001,VALS-LES-BAINS,44.6695,4.360667,283,10,0,18.1,13.37,33.6,31.080000000000002,22.720000000000002
07334004,LES VANS-SA,44.4155,4.150833,140,10,0,14.2,12.21,35.3,32.44,22.6
07338001,VERNOUX,44.8995,4.652333,561,10,0,18.7,13.13,31.2,28.74,21.6
07347001,VOCANCE,45.201167,4.554333,529,10,0,16.0,12.969999999999999,32.1,28.79,20.549999999999997
08046001,BANOGNE-RECOUVRANCE,49.571667,4.129167,130,10,0,18.1,14.710000000000003,32.5,29.189999999999998,22.25
08089003,BUZANCY_SAPC,49.427333,4.9645,199,10,0,16.8,13.360000000000003,31.4,28.55,20.94
08105005,CHARLEVILLE-MEZ,49.782833,4.643167,145,10,0,12.9,9.66,31.4,28.669999999999998,19.86
08116001,LE CHESNE,49.510333,4.766167,168,10,0,15.5,12.530000000000001,31.3,28.670000000000005,20.740000000000002
08145001,DOUZY,49.658,5.039833,153,10,0,13.4,10.940000000000001,31.5,28.57,20.119999999999997
08207001,HAM-SUR-MEUSE,50.116,4.7795,109,10,0,15.0,12.209999999999999,33.1,29.45,20.71
08239001,JUNIVILLE,49.397333,4.371667,90,10,0,14.0,11.24,32.5,29.43,20.630000000000003
08244001,LAMETZ_SAPC,49.536667,4.689667,165,10,0,17.1,11.86,31.9,28.619999999999997,20.439999999999998
08248002,LAUNOIS-SUR-VENCE_SAPC,49.671833,4.534667,218,10,0,15.5,12.32,30.6,27.77,20.520000000000003
08254002,LIART_SAPC,49.7655,4.340333,240,10,0,16.3,13.16,31.7,28.330000000000002,20.900000000000002
08255001,LINAY,49.616833,5.216833,177,10,0,12.7,10.77,34.2,29.85,19.71
08296002,MONTCHEUTIN_SAPC,49.287333,4.809667,142,10,0,15.9,11.73,31.1,28.46,20.53
08353001,RANCENNES,50.118833,4.813167,162,10,0,13.6,10.94,32.2,27.76,19.869999999999997
08367002,ROCROI,49.918667,4.53,382,10,0,16.8,13.680000000000001,29.6,26.96,20.650000000000002
08401001,SAULCES-CHAMPENOISES,49.423833,4.4925,147,10,0,17.2,13.51,32.4,29.029999999999994,21.220000000000002
08419001,SIGNY-L'ABBAYE,49.686,4.418833,180,10,0,14.6,12.37,32.5,29.459999999999997,20.729999999999997
08420002,SIGNY-LE-PETIT_SAPC,49.9135,4.288167,309,10,0,15.4,12.23,30.2,27.35,20.18
09023002,ASCOU LAVAIL,42.725333,1.8885,1090,10,0,9.2,7.81,29.3,27.23,17.580000000000002
09024004,ASTON,42.724167,1.691,1781,10,0,13.3,11.099999999999998,21.5,19.61,15.539999999999997
09027001,AUGIREIN,42.930167,0.92,655,10,0,14.2,12.670000000000002,32.0,29.73,20.92
09047001,BELESTA,42.903833,1.936667,490,10,0,11.6,10.219999999999999,32.8,30.589999999999996,19.81
09094001,CERIZOLS,43.126,1.063,374,10,0,12.3,11.139999999999999,33.5,30.76,21.5
09099001,COS,42.970167,1.5645,519,10,0,15.5,13.52,31.5,29.250000000000007,21.8
09161003,LERAN,42.990333,1.919167,391,10,0,13.1,11.219999999999999,32.6,30.360000000000003,21.240000000000002
09181003,LE MAS D AZIL,43.0735,1.357667,293,10,0,13.3,11.76,34.9,32.97,21.849999999999998
09199002,MONTAUT,43.192167,1.6435,295,10,0,19.3,15.160000000000002,34.4,31.7,23.78
09285400,PORT D'AULA-NIVOSE,42.77,1.114333,2140,10,0,10.1,8.3,16.8,15.309999999999999,12.080000000000002
09289001,ST GIRONS,43.005333,1.106833,414,10,0,13.6,12.389999999999999,34.1,31.22,22.15
09301001,SOULAN,42.914667,1.234333,638,10,0,12.9,11.57,31.9,30.22,20.819999999999997
09328001,VERDUN,42.791667,1.689833,546,10,0,12.6,11.280000000000001,32.9,30.939999999999998,21.150000000000002
10002001,AILLEVILLE_SAPC,48.254167,4.685667,195,10,0,16.9,11.62,32.9,29.72,21.45
10021001,AVANT-LES-RAMERUPT,48.451333,4.283667,118,10,0,16.1,10.65,32.8,29.18,20.459999999999997
10030001,TROYES-BARBEREY,48.324667,4.02,112,10,0,14.7,11.190000000000001,32.6,29.01,21.119999999999997
10042001,BERULLE,48.179,3.663333,146,10,0,11.9,9.700000000000001,33.4,29.819999999999993,20.41
10057001,BOUY-SUR-ORVIN,48.439833,3.504833,102,10,0,16.6,12.379999999999999,32.1,28.540000000000003,20.949999999999996
10070001,CELLES-SUR-OURCE,48.0675,4.411333,275,10,0,18.6,14.129999999999999,32.0,28.880000000000003,22.4
10099002,CHESSY-LES-PRES_SAPC,48.0255,3.915,119,10,0,13.5,10.6,32.8,28.959999999999997,20.57
10119001,CUNFIN_SAPC,48.0365,4.6785,315,10,0,18.8,13.99,32.4,29.089999999999996,22.15
10130001,DOSNON,48.609167,4.224667,115,10,0,15.5,11.030000000000001,32.3,29.49,20.63
10166002,GRANDES-CHAPELL,48.468167,4.016833,111,10,0,15.0,12.160000000000002,32.9,29.360000000000003,21.300000000000004
10228002,MATHAUX-ETAPE,48.353167,4.472333,145,10,0,15.6,12.85,31.6,28.459999999999997,21.089999999999996
10238001,MESNIL-ST-PERE,48.244833,4.322167,142,10,0,15.7,12.34,30.8,27.1,20.27
10241001,METZ-ROBERT_SAPC,48.0745,4.101167,140,10,0,12.9,9.850000000000001,32.4,28.72,20.159999999999997
10261001,MUSSY-SUR-SEINE,47.983833,4.495833,193,10,0,14.2,10.72,34.9,31.85,20.65
10323001,ROMILLY,48.503333,3.7495,77,10,0,16.6,11.02,33.3,29.310000000000002,20.82
10350001,ST-MARDS,48.169833,3.789,227,10,0,15.8,13.25,31.8,27.82,21.500000000000004
10372001,SOULAINES,48.399333,4.671333,138,10,0,14.2,11.580000000000002,32.7,29.459999999999997,20.740000000000002
10401001,VENDEUVRE-SUR-B,48.233,4.463,180,10,0,15.0,10.8,32.9,29.52,20.93
10419001,VILLEMOYENNE,48.1785,4.233833,134,10,0,13.5,10.82,32.9,29.909999999999997,20.57
11004001,ALAIGNE,43.1125,2.098333,293,10,0,19.4,16.200000000000003,34.6,31.47,24.2
11012001,ARGELIERS,43.308167,2.911667,31,10,0,17.9,13.0,38.1,33.36,23.66
11015001,ARQUES,42.951833,2.374833,350,10,0,15.6,10.299999999999999,35.3,31.870000000000005,21.41
11016003,ARQUETTES-EN-VAL,43.100833,2.503333,240,10,1,24.4,13.849999999999998,36.0,32.58,23.630000000000003
11028001,BELCAIRE,42.8195,1.968,980,10,0,16.8,12.190000000000001,27.7,26.04,19.330000000000002
11069001,CARCASSONNE,43.215333,2.2955,128,10,0,18.3,14.190000000000001,36.4,33.209999999999994,24.2
11076001,CASTELNAUDARY,43.305333,1.949167,160,10,0,17.4,14.790000000000001,36.6,32.980000000000004,24.32
11081003,CAUNES-MINERVOIS,43.334333,2.481,371,10,4,21.5,18.490000000000002,35.1,31.5,24.759999999999998
11124003,DURBAN-CORBIERES,42.993333,2.819167,120,10,0,17.0,12.66,37.8,33.730000000000004,23.6
11136001,FANJEAUX_SAPC,43.202,2.07,182,10,0,19.1,14.52,35.9,32.72,24.020000000000003
11144001,FITOU,42.894667,2.995833,9,10,2,25.0,18.249999999999996,39.0,29.139999999999997,23.949999999999996
11159002,RIBOUISSE,43.182833,1.895833,302,10,0,18.1,13.289999999999997,35.1,32.769999999999996,23.02
11168001,GRANES,42.909167,2.2505,420,10,0,16.6,14.309999999999999,33.6,30.71,23.130000000000003
11181002,LABECEDE LAURAGAIS_SAPC,43.3895,2.022167,408,10,2,22.2,17.29,33.8,30.389999999999997,23.740000000000002
11185001,LAGRASSE,43.0915,2.621833,130,10,0,17.7,13.76,37.0,33.269999999999996,23.77
11202001,LEUCATE,42.917333,3.059667,42,10,2,24.4,18.610000000000003,34.1,25.07,21.990000000000002
11203004,LEZIGNAN-CORBIERES,43.173,2.728833,60,10,1,22.3,14.61,37.4,32.64,24.07
11206003,LIMOUX,43.046,2.201167,230,10,0,15.6,12.669999999999998,34.8,32.29,22.68
11221004,LES MARTYS,43.4085,2.292333,760,10,0,14.4,10.540000000000001,30.2,26.410000000000004,19.41
11253001,MONTOLIEU,43.312667,2.2405,280,10,0,19.7,16.080000000000002,35.8,32.25,24.31
11260002,MOUTHOUMET,42.9595,2.529,538,10,0,19.8,14.209999999999999,34.0,30.089999999999996,22.39
11262005,NARBONNE,43.150333,2.955833,110,10,2,23.6,17.79,37.6,31.85,24.459999999999997
11266001,PORT-LA-NOUVELLE,43.0145,3.0525,0,10,2,24.3,18.160000000000004,37.7,28.6,23.47
11412001,VILLARDEBELLE_SAPC,43.014833,2.4005,593,10,0,18.8,13.4,31.6,28.28,21.44
12005001,ALPUECH,44.756,2.868167,1107,10,0,13.5,11.09,26.4,24.259999999999998,18.03
12011001,ARVIEU,44.168167,2.620167,733,10,0,18.8,15.530000000000001,30.1,27.74,21.910000000000004
12014001,AURELLE-VERLAC_SAPC,44.533667,3.012833,1076,10,0,18.2,15.0,27.0,24.720000000000002,19.830000000000002
12039001,BRUSQUE_SAPC,43.7495,2.938667,858,10,2,20.4,17.82,30.4,27.47,22.02
12050001,CANET-DE-SALARS_SAPC,44.2335,2.737167,860,10,0,18.0,13.74,28.6,26.810000000000002,20.619999999999997
12063003,MILLAU-LARZAC_SAPC,43.987,3.181833,794,10,0,14.4,9.709999999999999,29.5,26.72,19.389999999999997
12068001,COLOMBIES,44.357833,2.317167,647,10,0,18.2,14.959999999999999,30.9,28.629999999999995,22.21
12077002,CORNUS,43.922333,3.192167,718,10,0,8.6,6.3100000000000005,30.7,27.279999999999994,18.020000000000003
12092001,DURENQUE_SAPC,44.111833,2.6445,812,10,0,18.7,15.199999999999998,29.3,27.07,21.22
12094002,ENTRAYGUES SUR,44.6375,2.566167,292,10,0,13.7,11.609999999999998,34.0,31.75,21.509999999999998
12096001,ESPALION,44.515667,2.770167,360,10,0,12.5,9.95,34.6,32.3,20.82
12145001,MILLAU,44.1185,3.0195,712,10,0,18.2,15.05,31.0,28.18,21.700000000000003
12150001,MONTEILS,44.265667,1.991667,268,10,0,12.4,10.28,34.3,31.919999999999998,21.24
12154003,MONTLAUR,43.891667,2.836333,374,10,0,13.3,10.72,33.7,31.159999999999997,21.7
12179001,PEUX-ET-COUFFOULEUX_SAPC,43.761833,2.867167,830,10,0,18.5,14.580000000000002,30.4,28.009999999999998,21.269999999999996
12189001,PRADINAS_SAPC,44.242167,2.255833,564,10,0,18.9,16.25,31.3,29.18,23.11
12216001,ST-COME-D'OLT,44.514667,2.827833,380,10,0,16.3,10.500000000000002,35.3,32.58,21.54
12224001,ST-GENIEZ-D'OLT,44.463667,2.967667,420,10,0,13.0,10.260000000000002,33.4,31.359999999999996,20.93
12253001,SALLES CURAN,44.151833,2.866167,959,10,0,17.4,13.329999999999998,28.4,26.29,20.15
12254001,RODEZ-AVEYRON,44.410333,2.4825,578,10,0,13.5,10.790000000000001,31.2,28.629999999999995,20.98
12266002,SEGUR,44.2895,2.820333,879,10,0,18.0,15.11,27.7,25.879999999999995,20.499999999999996
12298001,VILLECOMTAL,44.530667,2.572,318,10,0,13.4,11.17,34.0,31.940000000000005,21.21
12300004,VILLEFRANCHE-DE-ROUERGUE,44.371833,2.023667,330,10,0,15.0,12.41,33.6,31.22,22.619999999999997
13001009,AIX EN PROVENCE,43.5295,5.4245,173,10,0,18.8,14.7,33.5,30.869999999999997,23.41
13004003,ARLES,43.51,4.693833,1,10,0,19.5,15.91,33.9,28.589999999999996,22.82
13005003,AUBAGNE,43.307333,5.601167,130,10,0,15.9,12.4,32.5,30.68,22.36
13022003,CASSIS,43.222167,5.503167,212,10,0,18.7,15.010000000000002,31.2,27.75,21.919999999999998
13028001,BEC DE L AIGLE,43.174667,5.574167,316,10,4,23.2,19.42,29.4,26.5,23.029999999999998
13030001,CUGES-LES-PINS,43.274,5.700167,184,10,0,16.0,11.4,34.1,31.880000000000003,22.419999999999998
13031002,LA DESTROUSSE_SAPC,43.386667,5.601,201,10,0,16.6,12.11,33.8,31.76,22.669999999999998
13036003,EYRAGUES,43.847167,4.834833,17,10,0,17.1,14.040000000000001,35.6,32.0,23.560000000000002
13047001,ISTRES,43.522667,4.9275,23,10,0,19.4,16.490000000000002,33.8,30.28,23.700000000000003
13054001,MARIGNANE,43.437,5.2115,6,10,0,19.0,14.75,31.9,29.589999999999996,23.009999999999998
13055001,MARSEILLE-OBS,43.305667,5.394333,75,10,3,21.2,18.33,29.7,27.959999999999997,23.060000000000002
13055029,MARSEILLE,43.310667,5.479167,192,10,0,17.9,15.570000000000002,32.3,30.020000000000003,23.140000000000004
13062002,MIMET,43.4185,5.499667,416,10,0,16.7,14.25,31.6,28.990000000000002,21.939999999999998
13074003,PEYROLLES EN PROVENCE,43.656667,5.607,217,10,0,15.5,12.03,34.6,31.790000000000003,22.230000000000004
13091002,ST CANNAT,43.6045,5.317667,249,10,0,15.7,12.56,32.9,30.339999999999996,22.110000000000003
13092001,ST CHAMAS,43.5495,5.0395,10,10,0,18.0,14.02,33.8,31.229999999999997,22.669999999999998
13103001,SALON DE PROVENCE,43.612833,5.108,58,10,0,16.1,12.270000000000001,33.1,30.060000000000002,22.220000000000002
13110003,TRETS,43.445333,5.698667,264,10,0,16.7,12.690000000000001,33.9,31.690000000000005,22.75
13111002,VAUVENARGUES,43.551,5.68,565,10,0,17.4,13.690000000000001,31.7,28.829999999999995,21.47
14047002,BAYEUX,49.274833,-0.712333,60,10,1,20.9,16.080000000000002,33.7,28.96,22.15
14066001,BERNIERES,49.334,-0.430667,2,10,0,18.1,14.069999999999999,29.8,25.220000000000002,19.419999999999998
14096001,BREMOY,48.991167,-0.780833,240,10,4,22.5,17.65,32.6,28.440000000000005,22.84
14137001,CAEN-CARPIQUET,49.18,-0.456167,67,10,0,17.7,14.09,33.0,28.610000000000003,21.29
14216001,DAMBLAINVILLE,48.928,-0.148667,155,10,0,19.7,15.89,33.8,29.310000000000002,22.470000000000002
14229001,DOZULE,49.231667,-0.0475,29,10,0,19.9,15.66,34.7,29.650000000000006,22.73
14239001,ENGLESQUEVILLE,49.3875,-0.956667,38,10,1,20.1,15.459999999999999,30.4,25.68,20.2
14296001,LEGAST_SAPC,48.794667,-1.037167,336,10,3,23.2,17.479999999999997,31.9,27.52,22.41
14357002,LASSY_SAPC,48.9265,-0.6925,223,10,0,19.9,16.04,32.4,27.95,22.119999999999997
14366002,LISIEUX_SAPC,49.165,0.227,62,10,0,16.9,13.88,33.4,29.619999999999997,21.91
14372001,LIVRY,49.099167,-0.7665,194,10,4,22.2,17.619999999999997,32.8,28.209999999999997,22.549999999999997
14446001,MONTIGNY,49.045833,-0.530167,151,10,1,20.5,15.64,33.2,28.71,22.19
14501002,PIERREFITTE CIN_SAPC,48.894,-0.3875,187,10,0,19.1,15.690000000000001,31.9,28.100000000000005,22.11
14578001,ST GATIEN DES B,49.3645,0.167,139,10,0,18.9,15.65,31.8,27.65,21.68
14624001,L OUDON LIEURY_SAPC,48.9895,-0.009167,52,10,0,16.8,12.059999999999999,34.4,29.4,21.4
14634001,SAINT MICHEL DE,49.006833,0.1295,140,10,0,18.9,15.520000000000001,33.6,29.45,22.380000000000003
14659001,ST SYLVAIN_SAPC,49.06,-0.234333,62,10,0,17.1,12.9,34.6,28.78,21.009999999999998
14762004,VIRE HIPPODROME,48.850833,-0.899,100,10,0,16.2,13.320000000000002,33.4,29.47,22.18
15001003,ALLANCHE,45.232,2.937667,1010,10,0,10.6,7.380000000000001,28.7,26.509999999999998,17.419999999999998
15014001,AURILLAC - VILL,44.935833,2.438333,707,10,0,17.7,13.919999999999998,31.9,29.04,21.93
15014004,AURILLAC,44.8915,2.419167,632,10,0,13.8,10.84,31.0,28.659999999999997,20.380000000000003
15025001,PRAT DE BOUC,45.0525,2.792,1405,10,0,14.0,10.67,24.0,21.619999999999997,16.45
15050001,LE CLAUX,45.1725,2.7105,1033,10,0,12.9,9.809999999999999,27.0,24.69,17.3
15053001,COLTINES,45.074667,2.990667,979,10,0,9.9,7.650000000000001,28.8,25.85,17.7
15060002,DEUX-VERGES,44.8015,3.012667,1080,10,0,13.8,10.540000000000001,26.9,24.86,17.730000000000004
15085001,LABROUSSE,44.855333,2.540667,800,10,0,17.4,14.1,31.2,28.970000000000006,20.970000000000002
15101004,LE LIORAN_SAPC,45.080833,2.747667,1236,10,0,14.9,10.320000000000002,26.1,23.57,17.080000000000002
15108003,FAVEROLLES-STADE,44.933167,3.1455,989,10,0,13.2,11.09,29.5,27.27,19.279999999999998
15114002,MARCENAT,45.302667,2.833,1075,10,0,14.0,10.02,26.8,24.79,18.04
15118002,MARMANHAC,45.002833,2.4745,644,10,0,13.5,9.77,31.1,28.93,20.240000000000002
15119001,MASSIAC,45.263333,3.197833,533,10,0,15.3,10.690000000000001,32.8,30.580000000000002,20.919999999999998
15120005,MAURIAC,45.222167,2.293167,674,10,0,16.2,12.57,30.8,28.18,21.09
15122002,MAURS,44.734167,2.166,480,10,0,18.1,15.14,32.2,30.03,23.37
15138001,MURAT,45.1095,2.862167,904,10,0,12.1,8.870000000000001,29.8,27.25,18.32
15162003,RIOM-MONTAGNES,45.280167,2.664667,837,10,0,14.5,11.3,30.1,26.99,19.380000000000003
15187006,ST FLOUR,45.024333,3.067333,909,10,0,13.1,10.17,29.0,26.829999999999995,19.029999999999998
15191001,ST ILLIDE,45.064,2.303833,635,10,0,15.7,12.7,31.3,28.76,21.339999999999996
15196001,ST MAMET,44.858833,2.310667,740,10,0,18.6,16.02,30.3,27.93,22.02
15207002,ST- PONCY_SAPC,45.178333,3.174167,805,10,0,11.5,7.58,30.8,28.080000000000002,18.15
15226001,SENEZERGUES,44.704,2.428167,530,10,0,17.1,14.49,32.6,30.360000000000003,22.14
15235002,LES TERNES,44.992833,3.001833,1007,10,0,10.1,7.55,28.3,26.05,17.54
15258004,VIC SUR CERE,44.965833,2.612167,657,10,0,16.0,11.19,31.2,28.590000000000003,20.28
16028001,BARBEZIEUX,45.464333,-0.170167,81,10,0,15.8,13.15,35.2,31.840000000000003,23.1
16078001,ANGOULEME - BRIE - CHAMPNIERS,45.728,0.220667,124,10,2,21.4,16.39,35.2,32.02,24.889999999999997
16089001,COGNAC,45.665,-0.315833,30,10,0,19.0,16.05,36.1,32.67,25.160000000000004
16113001,LA COURONNE,45.627833,0.099833,58,10,0,15.6,12.639999999999999,37.8,33.89,24.02
16193001,LOUZAC ST ANDRE,45.735833,-0.381833,51,10,0,19.4,15.9,36.0,32.71,24.72
16225001,MONTEMBOEUF,45.787167,0.543,247,10,5,22.4,18.380000000000003,33.8,30.870000000000005,24.759999999999998
16256001,PASSIRAC,45.334,-0.078667,114,10,0,15.6,13.020000000000001,35.1,32.33,22.76
16279001,RIOUX MARTIN,45.262,0.003333,81,10,0,16.4,13.59,35.6,32.209999999999994,23.58
16363001,SAULGOND_SAPC,45.956333,0.781667,228,10,0,19.2,15.319999999999999,34.6,31.410000000000004,23.74
16366001,SEGONZAC_SAPC,45.6145,-0.2235,62,10,0,18.6,15.889999999999997,36.4,33.309999999999995,25.52
16390001,TUSSON,45.949,0.062167,88,10,0,15.5,12.260000000000002,35.8,32.67,23.59
16403001,LE VIEUX CERIER_SAPC,45.9675,0.442,162,10,0,16.8,13.02,35.0,31.979999999999997,23.300000000000004
17093002,CHATEAU D'OLERON,45.862167,-1.204333,3,10,4,20.9,18.09,34.5,31.470000000000006,24.18
17111001,CLION,45.476833,-0.510333,35,10,0,16.2,13.5,36.4,32.769999999999996,23.66
17218001,MARANS,46.316333,-1.012167,2,10,1,20.0,16.43,36.2,32.63,24.75
17224001,MATHA,45.858667,-0.319667,38,10,0,17.0,14.14,36.6,33.02,24.259999999999998
17243002,MONTLIEU_SAPC,45.220167,-0.291833,89,10,0,18.3,15.5,35.6,32.45,23.839999999999996
17248001,MORTAGNE-SUR-GIRONDE_SAPC,45.477667,-0.789833,37,10,5,22.6,18.749999999999996,35.9,32.56999999999999,25.490000000000002
17268002,NUAILLE SUR BOUTONNE,46.019833,-0.406667,36,10,0,16.4,13.560000000000002,36.7,33.06999999999999,24.22
17300009,LA ROCHELLE-ILE DE RE,46.178,-1.193167,20,10,4,20.9,17.590000000000003,35.0,31.909999999999997,24.75
17306004,ROYAN-MEDIS,45.633,-0.974667,12,10,0,19.2,16.279999999999998,35.3,31.830000000000002,24.42
17308001,ST AGNANT,45.888,-0.984667,18,10,0,16.9,14.38,34.7,31.95,23.57
17318001,SAINT-CLEMENT DES BALEINES,46.243,-1.561667,10,10,3,20.3,17.830000000000005,33.8,30.970000000000006,23.549999999999997
17323001,CHASSIRON,46.046833,-1.411667,11,10,4,21.6,18.57,33.0,28.6,22.979999999999997
17339002,ST GERMAIN DE LUSIGNAN,45.458333,-0.409667,71,10,1,20.2,16.33,36.2,32.290000000000006,24.82
