NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NTrop_5j_max,TnMoy_5j_max
36070001,EGUZON,46.436333,1.581,272,0.0,16.72
36088005,ISSOUDUN_SAPC,46.96,2.0285,140,0.0,13.02
36093002,LEVROUX - TREG.,46.948667,1.663,169,0.0,16.080000000000002
36103001,LUCAY-LE-MALE,47.1305,1.441833,119,0.0,14.440000000000001
36113001,MARTIZAY,46.804667,1.040167,80,0.0,14.2
36127002,MONTGIVRAY,46.610167,1.974,204,0.0,13.579999999999998
36139001,NEUILLAY,46.792,1.445667,121,0.0,14.9
36141001,NEUVY-ST-SEP.,46.598333,1.7985,211,0.0,14.84
36147001,ORVILLE,47.136,1.748333,146,0.0,15.280000000000001
36155001,PELLEVOISIN,46.974833,1.406167,161,0.0,18.72
36169001,PRUNIERS,46.7885,2.045,164,0.0,13.060000000000002
36173002,ROSNAY,46.703,1.249833,109,0.0,16.16
36186001,ST-CHRISTOPHE,46.679333,2.1245,265,0.0,18.740000000000002
36192001,ST-GAULTIER,46.6365,1.43,96,0.0,14.780000000000001
36208001,STE-SEVERE,46.488333,2.066667,302,0.0,16.3
36219001,TENDU_SAPC,46.6615,1.588333,155,0.0,15.1
37003001,AMBOISE,47.393833,0.976833,119,0.0,17.340000000000003
37023002,BEAUMONT_SAPC,47.177167,1.211667,126,0.0,16.6
37107001,FERRIERE-LARCON,46.9875,0.875,116,0.0,17.52
37113001,LE GRAND-PRES.,46.921167,0.796333,58,0.0,14.379999999999999
37119001,L'ILE-BOUCHARD,47.114167,0.425167,39,0.0,15.520000000000001
37122001,JOUE-LES-TOURS OB,47.325333,0.661,93,0.0,15.959999999999999
37128002,LIGNIERES-DE-T.,47.293,0.402833,32,0.0,15.36
37170001,NEUVY-LE-ROI,47.608,0.596,103,0.0,15.999999999999996
37179001,TOURS,47.4445,0.727333,108,0.0,17.68
37192001,REIGNAC,47.219333,0.899,90,0.0,14.819999999999999
37213003,ST-CHRISTOPHE-SUR-NAIS,47.6155,0.464333,107,0.0,16.46
37216003,SAINT EPAIN,47.157167,0.604833,112,0.0,17.22
37240001,SAUNAY,47.590333,0.931333,109,0.0,15.460000000000003
37241001,SAVIGNE/LATHAN,47.4415,0.319667,88,0.0,17.54
37242002,SAVIGNY - VERON,47.227,0.149333,33,0.0,16.619999999999997
37253001,SUBLAINES,47.265,0.993167,111,0.0,16.6
38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,0.0,10.52
38021001,AUTRANS,45.182,5.552167,1069,0.0,8.9
38034001,BEAUREPAIRE,45.350333,5.0365,288,0.0,16.4
38046002,COL DE ROSSATIERE,45.4555,5.401,568,0.0,14.760000000000002
38053003,BOURGOIN,45.608,5.309333,358,0.0,17.839999999999996
38095001,CHATTE_SAPC,45.140167,5.306,272,0.0,14.059999999999999
38103002,CHICHILIANNE_SAPC,44.810333,5.580333,984,0.0,10.719999999999999
38133001,COUBLEVIE,45.355333,5.596333,300,0.0,17.68
38153001,ENGINS,45.176167,5.617167,877,0.0,12.3
38162001,FAVERGES,45.594667,5.528833,367,0.0,17.6
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,0.0,17.659999999999997
38186001,GRESSE,44.899833,5.565667,1220,0.0,10.6
38187400,LE GUA-NIVOSE,45.015,5.588667,1646,0.0,15.3
38191002,ALPE-D'HUEZ,45.087833,6.085667,1860,0.0,10.120000000000001
38207001,LAVALDENS,44.990667,5.883333,1070,0.0,10.139999999999999
38269004,LA MURE- RADOME,44.935,5.786167,885,0.0,7.2
38275002,SERRE-NERPOL_SAPC,45.2845,5.353,632,0.0,17.580000000000002
38285001,ORNON,45.051667,5.987333,950,0.0,13.540000000000001
38299001,PELLAFOL-CHANEAUX,44.784167,5.906167,947,0.0,12.059999999999999
38315002,PONT-DE-BEAUVOISIN,45.528333,5.671333,284,0.0,13.76
38336001,REVENTIN,45.478667,4.810667,295,0.0,18.119999999999997
38342001,ROISSARD,44.882167,5.6395,746,0.0,14.080000000000002
38349001,SABLONS,45.329667,4.768667,136,0.0,15.440000000000001
38362001,ST AUPRE_SAPC,45.392667,5.657333,450,0.0,14.14
38366001,ST-BAUDILLE,44.796,5.796167,1040,0.0,12.32
38375009,ST CHRISTOPHE EN OISANS_SAPC,44.945833,6.188333,1564,0.0,12.7
38375402,LES ECRINS-NIVOSE,44.936833,6.346167,2970,0.0,5.639999999999999
38384001,GRENOBLE-ST GEOIRS,45.364,5.313333,384,0.0,12.919999999999998
38395004,SAINT-HILAIRE_SAPC,45.315,5.884833,990,0.0,15.940000000000001
38395403,ST HILAIRE-NIVOSE,45.313833,5.8635,1756,0.0,14.680000000000001
38442008,ST-PIERRE-LES EGAUX,45.317333,5.803833,950,0.0,12.260000000000002
38446003,ST-PIERRE-D'ENTREMONT,45.411,5.843333,870,0.0,14.820000000000002
38472403,COL DE PORTE-NIVOSE,45.295,5.765333,1325,0.0,15.02
38501001,TENCIN,45.300167,5.951333,233,0.0,14.4
38504001,THEYS,45.302333,5.995667,615,0.0,15.180000000000001
38504002,PIPAY_SAPC,45.265333,6.016,1578,0.0,11.780000000000001
38522004,VALJOUFFREY_SAPC,44.869833,6.090167,1285,0.0,12.76
38524001,VARCES,45.101167,5.697667,253,0.0,13.079999999999998
38527001,VAUJANY,45.149167,6.047167,772,0.0,10.959999999999999
38538002,GRENOBLE - LVD,45.217167,5.8485,220,0.0,15.719999999999999
38548001,VILLARD-DE-LANS,45.0785,5.561,1027,0.0,9.6
38567002,CHAMROUSSE,45.128,5.878333,1730,0.0,13.02
39013004,ARBOIS_SAPC,46.896,5.740167,313,0.0,16.72
39097003,CHAMPAGNOLE,46.756833,5.886,537,0.0,9.58
39130002,CHAUX-DES-PRES-INRAE,46.509,5.865,854,0.0,6.779999999999999
39156001,COGNA,46.5815,5.764667,577,0.0,14.2
39159002,COLONNE,46.867667,5.572167,244,0.0,14.559999999999999
39177001,CRANCOT,46.690167,5.659,509,0.0,11.559999999999999
39198001,DOLE,47.063667,5.496,212,0.0,16.080000000000002
39225002,LE FIED_SAPC,46.768167,5.717333,522,0.0,11.66
39235001,FRAISANS,47.148667,5.768333,254,0.0,16.0
39240001,LE FRASNOIS,46.634333,5.895167,773,0.0,7.62
39362001,LONS LE SAUNIER,46.692833,5.517667,298,0.0,17.68
39413001,LA PESSE,46.302833,5.843,1133,0.0,12.08
39485002,ST JULIEN - SA,46.385167,5.448,361,0.0,10.98
39526003,TAVAUX SA,47.043833,5.427333,195,0.0,15.02
40031001,BEGAAR,43.833167,-0.836,19,0.0,15.62
40033001,BELIS,44.063833,-0.453833,85,0.0,12.88
40046001,BISCARROSSE,44.431667,-1.2475,35,3.0,20.380000000000003
40065002,CAPBRETON,43.627333,-1.453333,11,1.0,18.24
40087001,CREON D'ARMAGNAC,43.9935,-0.045,150,0.0,14.62
40088001,DAX,43.689833,-1.07,31,0.0,18.32
40134001,LABOUHEYRE DFCI,44.213333,-0.915333,72,0.0,17.3
40164004,CAPTIEUX-RETJONS,44.185,-0.286167,131,0.0,16.18
40192001,MONT-DE-MARSAN,43.909833,-0.500167,59,0.0,15.819999999999999
40218002,PARLEBOSCQ,43.936667,0.044167,155,0.0,16.82
40227001,PISSOS,44.313667,-0.787333,56,0.0,13.2
40243001,RION-DES-LANDES,43.916333,-0.950833,77,0.0,15.24
40246003,SABRES,44.153667,-0.859,81,0.0,13.4
40272002,ST M HINX STNA-INRAE,43.570833,-1.299333,37,0.0,16.720000000000002
40286001,SAMADET,43.640667,-0.488833,134,0.0,18.16
40304001,SOORTS-HOSSEGOR,43.669833,-1.426333,10,0.0,18.419999999999998
40321002,URGONS,43.639667,-0.435167,146,0.0,17.48
41018001,BLOIS - VILLE,47.572,1.3375,69,0.0,15.6
41050002,CHEVERNY,47.505167,1.436333,99,0.0,14.540000000000001
41053001,CHOUE,47.969167,0.912833,163,0.0,17.880000000000003
41075003,DROUE - MORACHE,48.016167,1.031667,206,0.0,16.580000000000002
41080001,FAVEROLLES,47.331833,1.1655,77,0.0,16.18
41097001,ROMORANTIN,47.319667,1.6875,83,0.0,12.120000000000001
41106001,LAMOTTE-BEUVRON,47.6105,2.012,117,0.0,13.959999999999999
41152001,MONTRIEUX,47.535833,1.7305,96,0.0,13.7
41173003,OUZOUER,47.904,1.521667,128,0.0,16.02
41269001,VENDOME,47.826667,1.054333,115,0.0,15.940000000000001
41281001,BLOIS,47.6785,1.212333,119,0.0,16.16
41285001,VILLENY,47.610667,1.743667,127,0.0,16.880000000000003
42005001,ST ETIENNE-BOUTHEON,45.545667,4.293833,395,0.0,13.38
42011001,BALBIGNY,45.820167,4.192,336,0.0,13.8
42019005,BOEN-SUR-LIGNON_SAPC,45.756167,4.0015,513,0.0,14.959999999999999
42023004,BOURG-ARGENTAL,45.298667,4.5735,514,0.0,17.380000000000003
42034001,COL DE CERVIERES,45.850667,3.766167,804,0.0,16.839999999999996
42039003,CHALMAZEL_RA,45.699,3.844,990,0.0,10.54
42040001,COL DE LA LOGE_SAPC,45.743833,3.780333,1261,0.0,15.339999999999998
42059001,CHAZELLES-LYON,45.642333,4.396333,632,0.0,17.160000000000004
42094003,FEURS,45.7385,4.233833,347,0.0,14.719999999999999
42098001,FOURNEAUX,45.941167,4.269167,510,0.0,16.48
42101001,PILAT GRAIX,45.361167,4.559833,1164,0.0,16.16
42102002,GRAMMOND_SAPC,45.564833,4.442833,803,0.0,17.96
42145003,MONTAGNY,46.015667,4.222333,460,0.0,15.48
42152001,NANDAX,46.097,4.191333,374,0.0,15.02
42159001,NOIRETABLE,45.812667,3.7605,714,0.0,11.64
42165003,PANISSIERES,45.804333,4.333833,614,0.0,17.0
42204002,ST-BONNET-LE-CHATEAU_SAPC,45.436167,4.072,822,0.0,16.3
42207005,ST-CHAMOND-P,45.491,4.534167,394,0.0,17.98
42218011,SAINT-ETIENNE,45.435333,4.368167,640,0.0,15.719999999999999
42224003,COL REPUBLIQUE,45.352667,4.470833,1071,0.0,15.439999999999998
42227001,ST GEORGES EN C,45.701667,3.9555,496,0.0,12.6
42239001,ST-MAURICE-SUR-LOIRE,45.975,4.006,395,0.0,16.02
42248002,ST-JUST-EN-CHEV,45.9085,3.844167,612,0.0,10.8
42253001,ROANNE-RIORGES_AERO,46.055,4.0045,337,0.0,13.819999999999999
42287001,ST SAUVEUR EN R,45.2685,4.503667,783,0.0,15.52
42299001,SAVIGNEUX,45.624833,4.078667,370,0.0,12.04
42306001,TARENTAISE,45.369,4.4985,1090,0.0,12.44
42322001,LA VALLA EN GIE,45.429167,4.511,609,0.0,16.64
43003001,ALLEGRE,45.203,3.718167,1035,0.0,13.02
43014001,AUTRAC,45.328667,3.131833,807,0.0,16.96
43020002,BAS-EN-BASSET,45.319667,4.129,446,0.0,11.239999999999998
43037001,LE BOUCHET-ST-NICOLAS,44.885,3.7905,1218,0.0,12.72
43046001,LE PUY-CHADRAC,45.054667,3.8945,714,0.0,12.080000000000002
43062001,LE PUY-LOUDES,45.0745,3.764,833,0.0,11.26
43067001,CHAVANIAC-LAFAYETTE,45.1595,3.582,715,0.0,12.839999999999998
43071001,CHOMELIX,45.2575,3.826833,886,0.0,9.84
43091005,LES ESTABLES_SAPC,44.9005,4.161,1350,0.0,10.66
43093001,FELINES_SAPC,45.265833,3.742833,1014,0.0,10.18
43095001,FIX-ST-GENEYS,45.145833,3.665,1102,0.0,13.52
43096001,FONTANNES,45.300333,3.419667,435,0.0,13.040000000000001
43104001,GREZES,44.9205,3.4905,1106,0.0,13.479999999999999
43111002,LANDOS-CHARBON,44.858,3.843667,1148,0.0,12.2
43118001,LAVOUTE-CHILHAC,45.155833,3.41,491,0.0,11.4
43130002,MAZET-VOLAMONT,45.025,4.239833,1130,0.0,14.6
43137003,MONISTROL-SUR-LOIRE,45.314,4.231167,777,0.0,14.98
43150001,LE PERTUIS_SAPC,45.098833,4.061333,1020,0.0,14.1
43162001,RETOURNAC,45.203833,4.030167,535,0.0,11.86
43212002,ST-PAL-DE-CHALENCON,45.344833,3.9665,960,0.0,15.64
43223001,ST-ROMAIN-LACHALM,45.2615,4.3275,902,0.0,11.219999999999999
43234005,SAUGUES-SA,44.966167,3.539833,945,0.0,7.659999999999999
43241002,SOLIGNAC-SUR-LO,44.973667,3.882667,832,0.0,11.98
43244003,TENCE,45.1165,4.277167,848,0.0,10.1
43246001,TIRANGES,45.268333,3.998667,603,0.0,12.1
43268004,YSSINGEAUX,45.135167,4.1275,873,0.0,12.1
44015001,BLAIN,47.472833,-1.771667,13,0.0,16.619999999999997
44020001,NANTES-BOUGUENAIS,47.15,-1.608833,26,2.0,19.28
44067001,GUEMENE-PENFAO,47.625333,-1.889833,33,0.0,15.919999999999998
44072002,HERBIGNAC,47.4265,-2.3365,22,0.0,17.8
44103001,ST NAZAIRE-MONTOIR,47.313833,-2.1545,3,0.0,17.36
44109012,NANTES-VILLE,47.227667,-1.514,17,0.0,17.700000000000003
44110002,NORT-SUR-ERDRE,47.425167,-1.513667,13,0.0,18.139999999999997
44113001,NOZAY,47.572833,-1.6115,44,0.0,17.32
44117002,LE PALLET_SAPC,47.1415,-1.336833,35,0.0,18.16
44120002,PELLERIN(LE),47.210333,-1.828667,4,0.0,17.059999999999995
44129001,PONTCHATEAU,47.439667,-2.105167,34,1.0,18.68
44131002,PORNIC,47.122,-2.0925,25,2.0,18.32
44180005,ST-MARS-LA-JAIL,47.526167,-1.185333,32,0.0,18.979999999999997
44181001,ST-MEME-LE-TENU,47.005667,-1.7825,4,0.0,16.92
44188001,ST-PHILBERT,47.029167,-1.652833,18,0.0,16.0
45004001,AMILLY,47.962167,2.728,91,0.0,12.7
45055001,ORLEANS,47.990667,1.778167,123,0.0,15.4
45069001,CHAMBON-LA-F.,48.025167,2.260333,143,0.0,16.14
45145001,FERRIERES,48.113167,2.857833,107,0.0,16.3
45187001,LORRIS,47.881167,2.505167,125,0.0,13.779999999999998
45193001,MARCILLY-EN-V.,47.769167,2.021833,127,0.0,15.02
45199003,MELLEROY_SAPC,47.897333,2.952,165,0.0,15.419999999999998
45245001,OUZOUER_SUR_TREZEE,47.672,2.809833,150,0.0,13.860000000000003
45253001,PITHIVIERS-LE-V,48.166333,2.228333,120,0.0,17.140000000000004
45270002,ST-BENOIT/LOIRE,47.808,2.305667,112,0.0,14.7
45340002,VILLEMURLIN,47.6935,2.366167,144,0.0,13.540000000000001
46005001,ANGLARS,44.493333,1.208167,104,0.0,14.6
46031001,BLARS,44.572,1.722,281,0.0,11.040000000000001
46038002,BRETENOUX,44.9125,1.838333,136,0.0,13.279999999999998
46071001,COMIAC,44.965333,2.0,562,0.0,17.6
46100001,FAYCELLES,44.575333,2.004667,342,0.0,17.98
46127001,GOURDON,44.745,1.396667,260,0.0,17.6
46128002,GRAMAT - PARC,44.760167,1.7255,312,0.0,13.0
46143001,LACAPELLE,44.7305,1.925167,396,1.0,17.939999999999998
46160001,LATRONQUIERE,44.8,2.067833,658,1.0,19.48
46173006,LIMOGNE,44.398167,1.775,303,0.0,14.76
46176001,LIVERNON,44.6485,1.847,308,0.0,12.72
46181001,LUNEGARDE,44.6785,1.6895,383,0.0,18.959999999999997
46197002,LE MONTAT,44.373667,1.435,260,0.0,15.959999999999999
46201001,MONTCUQ - ROUIL,44.3125,1.213833,193,0.0,18.119999999999997
46287001,SAINT-PAUL-FLAUGNAC,44.293833,1.454667,266,0.0,17.68
46330002,VAYRAC - BROUSS,44.969667,1.701333,152,0.0,13.48
46332001,VIAZAC - LABOUD,44.6625,2.073833,394,0.0,16.4
47004001,AIGUILLON,44.283167,0.334667,32,0.0,13.9
47038002,BOURRAN-INRAE,44.331833,0.413167,55,0.0,15.120000000000001
47086001,DURAS,44.685667,0.2065,112,1.0,19.060000000000002
47091001,AGEN-LA GARENNE,44.172167,0.594667,58,0.0,14.7
47093002,FARGUES-SUR-OURBISE,44.235833,0.186333,124,0.0,13.02
47123002,LACAPELLE-BIRON,44.585667,0.900333,235,4.0,20.879999999999995
47138001,LAROQUE-TIMBAUT,44.265667,0.775167,186,0.0,18.16
47163001,MAUVEZIN-SUR-GUPIE,44.5615,0.160333,95,0.0,18.840000000000003
47175001,MONFLANQUIN,44.532,0.734167,118,0.0,15.84
47213001,PRAYSSAS,44.310833,0.570667,196,2.0,20.6
47221001,REAUP,44.091667,0.193333,158,0.0,18.46
47254001,SAINT-MARTIN-CURTO,44.345333,0.042833,144,1.0,19.580000000000002
47323004,VILLENEUVE-SUR-LOT,44.3975,0.764,59,0.0,14.76
47327001,XAINTRAILLES,44.205,0.261167,190,2.0,20.1
48004001,ALTIER,44.494,3.852,900,0.0,16.78
48009001,AUMONT AUBRAC,44.727167,3.279833,1018,0.0,6.94
48020003,BASSURELS,44.1965,3.630667,1042,0.0,14.540000000000001
48027002,LE BLEYMARD BOURG,44.504667,3.737667,1199,0.0,13.539999999999997
48027003,LE BLEYMARD_SAPC,44.4515,3.748167,1418,0.0,14.6
48032003,LE BUISSON,44.633333,3.238167,1088,0.0,7.32
48036001,CASSAGNAS,44.270333,3.763333,802,0.0,10.94
48043001,CHATEAUNEUF-DE-RANDON,44.638167,3.679833,1247,0.0,10.920000000000002
48045004,CHAUDEYRAC,44.6595,3.779667,1225,0.0,10.74
48051002,LE COLLET-SAUVEPLANE,44.256,3.925667,485,0.0,16.68
48060001,FAU DE PEYRE,44.763167,3.211833,1163,0.0,12.919999999999998
48061002,FLORAC,44.309,3.596333,618,0.0,10.26
48069001,GATUZIERES_SAPC,44.195333,3.499,965,0.0,14.76
48070004,GRANDRIEU,44.780667,3.633833,1163,0.0,5.000000000000001
48094001,LE MASSEGROS,44.295667,3.165667,890,0.0,14.26
48095004,MENDE-VILLE,44.516833,3.489833,710,0.0,9.98
48095005,MENDE,44.533667,3.4545,932,0.0,13.440000000000001
48103001,MONTRODAT,44.545833,3.3125,746,0.0,11.52
48108001,LA PANOUSE_SAPC,44.728667,3.589333,1260,0.0,9.940000000000001
48110001,PAULHAC EN MARGERIDE_SAPC,44.947667,3.38,1170,0.0,11.620000000000001
48116001,LE PONT-DE-MONTVERT,44.365667,3.738333,875,0.0,11.5
48130002,ROUSSES_SAPC,44.206833,3.5845,812,0.0,11.620000000000001
48146001,STE ENIMIE-SAUVETERRE,44.408667,3.438167,1018,0.0,14.919999999999998
48148004,ST-ETIENNE-VALLEE-FRANCAISE,44.165833,3.854167,518,0.0,18.479999999999997
48156002,ST GERMAIN DU TEIL,44.478,3.160667,775,0.0,13.220000000000002
48176002,ST PIERRE-DES-TRIPIERS,44.2465,3.3035,929,0.0,13.540000000000001
48186001,LA SALLE PRUNET,44.315667,3.650667,903,0.0,14.5
48187003,LES SALCES-FROMENTAL,44.532667,3.155167,1075,0.0,13.8
48198001,VILLEFORT,44.441667,3.928333,620,0.0,13.680000000000001
49007011,ANGERS VILLE,47.4535,-0.5605,35,4.0,20.479999999999997
49008001,ANGRIE,47.561667,-0.970333,65,0.0,16.119999999999997
49020001,BEAUCOUZE,47.479,-0.614333,50,0.0,18.04
49022001,BEAULIEU-S-LAY,47.308,-0.598333,78,0.0,18.020000000000003
49027001,BEGROLLES,47.152167,-0.937667,100,0.0,16.0
49099003,CHOLET,47.0795,-0.8805,134,3.0,19.98
49138001,FONTAINE-GUERIN,47.493167,-0.167833,41,0.0,18.18
49176001,LE LION D'ANG.,47.6135,-0.735167,52,0.0,17.439999999999998
49188001,MARCE,47.561833,-0.317,53,0.0,17.479999999999997
49191001,MARTIGNE-BRIAND,47.2525,-0.435833,73,0.0,17.32
49215002,MONT-BELLAY-INRAE,47.13,-0.1415,58,0.0,18.06
49248003,POUANCE_SAPC,47.74,-1.188333,96,1.0,18.740000000000002
49276001,ST FLORENT VIEI,47.355333,-1.011833,21,0.0,17.16
49281001,ST GEORGES GARD,47.150667,-0.7395,203,4.0,20.78
49307001,ST MATHURIN S L,47.425667,-0.319167,20,0.0,16.8
49328001,SAUMUR,47.252167,-0.074333,69,4.0,20.4
49331003,SEGRE_SAPC,47.679167,-0.873333,25,0.0,18.000000000000004
49368001,VERNANTES,47.406833,0.018833,41,0.0,16.240000000000002
49373001,VIHIERS,47.148,-0.517167,124,2.0,19.560000000000002
50020001,PTE DE LA HAGUE,49.725167,-1.939833,6,0.0,15.419999999999998
50082001,BRICQUEBEC,49.462,-1.650333,38,0.0,13.520000000000001
50111001,CERISY LA SALLE,49.036333,-1.298167,134,2.0,19.0
50139001,CONDE SUR VIRE_SAPC,49.050833,-1.0405,28,0.0,15.520000000000001
50144001,COULOUVRAY-BOISBENATRE,48.785333,-1.103667,268,3.0,20.7
50147001,COUTANCES,49.044,-1.457833,80,2.0,19.0
50174001,EQUILLY,48.8345,-1.388667,101,0.0,16.9
50209001,GONNEVILLE,49.652667,-1.4635,134,1.0,17.52
50215002,GOUVILLE,49.1075,-1.606833,7,0.0,17.720000000000002
50277001,LONGUEVILLE,48.862,-1.573,5,2.0,19.5
50298001,MEAUTIS,49.2595,-1.299167,15,0.0,15.620000000000001
50410003,PONTORSON,48.585667,-1.505167,33,0.0,18.3
50456001,ST-CLEMENT,48.673333,-0.886667,269,2.0,19.52
50484002,ST-HILAIRE-DU-H,48.563667,-1.096667,95,0.0,16.880000000000003
50509002,STE MARIE DU MO,49.4045,-1.168333,5,0.0,14.88
50514001,CHAULIEU_SAPC,48.7635,-0.842333,278,2.0,18.759999999999998
50531001,ST OVIN,48.6825,-1.248667,155,4.0,20.92
50562001,ST VAAST LA HOUGUE,49.572667,-1.274667,17,0.0,17.14
51015001,ARGERS,49.064333,4.849833,152,0.0,11.94
51153001,CHOUILLY,49.017833,3.981667,172,0.0,17.64
51210001,DIZY,49.069333,3.966167,92,0.0,14.919999999999998
51237002,ESTERNAY,48.742,3.579667,185,0.0,13.5
51242001,FAGNIERES-INRAE,48.939833,4.3085,105,0.0,14.419999999999998
51262001,FRIGNICOURT,48.701167,4.618,113,0.0,11.979999999999999
51298001,IGNY-COMBLIZY,49.016667,3.716833,225,0.0,15.16
51388003,MOURMELON-GRAND,49.1075,4.3585,115,0.0,10.52
51449002,REIMS-PRUNAY,49.209833,4.155333,95,0.0,11.72
51545001,SOMMESOUS,48.734167,4.2075,167,0.0,12.72
51588001,VALMY,49.085,4.775833,161,0.0,12.9
51590002,VANAULT,48.849667,4.771833,140,0.0,13.420000000000002
51595002,VATRY-AERO,48.777167,4.164667,179,0.0,14.76
52023002,AUBERIVE_SAPC,47.783,5.0535,349,0.0,9.36
52055001,BLECOURT,48.384167,5.067,348,0.0,16.22
52061002,BOURDONS_SAPC,48.162333,5.349667,304,0.0,8.54
52074002,BREUVANNES_SAPC,48.094333,5.602167,323,0.0,10.040000000000001
52084002,BUSSON_SAPC,48.328833,5.3605,387,0.0,13.059999999999999
52114001,CHATEAUVILLAIN,48.047,4.908,227,0.0,9.92
52123003,CHEVILLON_SAPC,48.522833,5.113833,170,0.0,11.94
52131002,CIRFONTAINES_SAPC,48.456167,5.394667,379,0.0,13.86
52145001,COUBLANC,47.692,5.460167,258,0.0,12.419999999999998
52197003,FAYL-BILLOT_SAPC,47.784333,5.615333,347,0.0,14.440000000000001
52248002,IS-EN-BASSIGNY,48.022167,5.455333,403,0.0,13.279999999999998
52269001,LANGRES,47.843667,5.3375,466,0.0,17.619999999999997
52294001,LOUVEMONT - MAN,48.560333,4.909833,146,0.0,12.64
52332001,VAL-DE-MEUSE,48.0215,5.586833,380,0.0,11.940000000000001
52348003,NEUILLY-L'EVEQUE_SAPC,47.918,5.435833,353,0.0,11.080000000000002
52443001,SAILLY,48.433833,5.272833,270,0.0,11.9
52447001,ST-CIERGUES,47.882333,5.2615,359,0.0,12.440000000000001
52448001,ST-DIZIER,48.631333,4.903667,139,0.0,15.4
52450002,SAINT-LOUP-SUR-AUJON_SAPC,47.895,5.092167,310,0.0,10.14
52469001,CHAUMONT-SEMOUTIERS,48.092167,5.046,294,0.0,11.220000000000002
52529001,VILLEGUSIEN,47.7385,5.313833,296,0.0,11.040000000000001
53077001,COSSE-LE-VIVIEN,47.964333,-0.927,95,0.0,18.639999999999997
53078001,COUDRAY,47.788167,-0.645333,55,0.0,17.52
53083001,COURCITE_SAPC,48.318667,-0.222333,172,0.0,14.439999999999998
53096004,ERNEE,48.295667,-0.9625,168,1.0,18.86
53097001,EVRON,48.168,-0.388,107,4.0,20.759999999999998
53110002,GREZ-EN-BOUERE,47.891,-0.542333,93,0.0,15.6
53116003,LE HORPS,48.405667,-0.440833,268,3.0,20.020000000000003
53130008,LAVAL-ETRONNIER,48.030667,-0.7465,100,0.0,18.339999999999996
53147001,MAYENNE,48.311167,-0.640167,138,4.0,20.5
53159002,MONTOURTIER_SAPC,48.209833,-0.538667,107,0.0,15.680000000000001
53185001,PRE-EN-PAIL_SAPC,48.452,-0.183167,277,5.0,21.38
54040001,BADONVILLER,48.498,6.896167,336,0.0,12.559999999999999
54113002,CHAMPENOUX-ARBO-INRAE,48.750667,6.340167,255,0.0,13.88
54171001,DONCOURT-LES-CONFLANS,49.1535,5.929333,235,0.0,11.48
54181001,ERROUVILLE_SAPC,49.42,5.909833,373,0.0,14.62
54182001,ESSEY-ET-MAIZE.,48.919333,5.809167,218,0.0,10.44
54322001,LONGUYON,49.431667,5.612833,257,0.0,14.12
54405001,NANCY-OCHEY,48.581,5.959833,336,0.0,14.2
54407001,OGNEVILLE,48.475,6.067667,300,0.0,12.84
54415001,PAGNY-SUR-MOSELLE,48.983833,6.031167,179,0.0,14.279999999999998
54481001,ST MAURICE,48.514833,6.845667,305,0.0,12.48
54526001,NANCY-ESSEY,48.687833,6.2215,212,0.0,13.520000000000001
54582001,VILLETTE,49.482167,5.578167,345,0.0,16.88
55014001,AUBREVILLE_SAPC,49.133833,5.0935,202,0.0,11.52
55041001,BEHONNE_SAPC,48.795667,5.1885,301,0.0,15.319999999999999
55060002,BONZEE_SAPC,49.092833,5.601167,235,0.0,11.64
55067001,BOVIOLLES,48.648667,5.415,272,0.0,11.459999999999999
55073001,BRAS-SUR-MEUSE,49.208333,5.379167,194,0.0,12.32
55108004,CHAUMONT_SAPC,48.931333,5.264667,294,0.0,14.040000000000001
55123002,CONDE_SAPC,48.867167,5.182167,265,0.0,15.48
55129001,COUROUVRE,48.936833,5.358333,324,0.0,15.420000000000002
55179001,ERNEVILLE AUX BOIS_SAPC,48.7495,5.403833,313,0.0,11.3
55248001,HOUDELAINCOURT,48.563,5.5055,390,0.0,16.240000000000002
55328001,MAXEY-SUR-VAISE,48.538167,5.668833,256,0.0,11.2
55364001,MOUZAY,49.460167,5.209167,166,0.0,12.099999999999998
55386002,NONSARD,48.934167,5.763833,230,0.0,12.32
55443001,ROUVRES-EN-WOEVRE,49.224667,5.6875,226,0.0,12.780000000000001
55484001,SEPTSARGES,49.276333,5.155,293,0.0,15.440000000000001
55517002,TRIAUCOURT_SAPC,48.983167,5.065167,185,0.0,13.560000000000002
55531001,VASSINCOURT,48.808667,5.033167,187,0.0,15.2
56004001,ARZAL,47.512667,-2.382667,26,2.0,18.8
56007001,AURAY,47.659167,-2.971,26,2.0,18.799999999999997
56009001,BELLE ILE-LE TALUT,47.294333,-3.218333,37,2.0,20.56
56009003,BELLE-ILE_AERO,47.325667,-3.196833,52,0.0,18.119999999999997
56017003,BIGNAN,47.884333,-2.728833,112,0.0,16.7
56031001,CAMORS,47.823833,-2.991667,112,0.0,17.62
56069001,ILE DE GROIX,47.652333,-3.502333,41,2.0,19.6
56137001,VANNES-MEUCON,47.722,-2.727,132,0.0,17.66
56144001,NAIZIN-INRAE,48.005333,-2.8165,132,1.0,17.919999999999998
56151001,PONTIVY AERODROME,48.055667,-2.916667,125,0.0,17.48
56159001,PLEUCADEUC,47.7655,-2.387167,65,0.0,15.1
