NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy,lcz_source,lcz_category,lcz_dom_100m,lcz_dom_300m,lcz_dom_500m,ZONE
45253001,PITHIVIERS-LE-V,48.166333,2.228333,120,10,0,19.1,14.64,33.7,30.190000000000005,23.17,demuzere,non_bati,14.0,14,14,
45270002,ST-BENOIT/LOIRE,47.808,2.305667,112,10,0,15.0,12.929999999999998,35.0,31.2,22.12,demuzere,non_bati,6.0,14,14,Bassin parisien Sud/Centre
45340002,VILLEMURLIN,47.6935,2.366167,144,10,0,14.4,11.86,34.0,29.910000000000004,21.56,demuzere,non_bati,14.0,14,12,Bassin parisien Sud/Centre
46005001,ANGLARS,44.493333,1.208167,104,10,0,15.8,13.26,35.5,33.28999999999999,23.48,demuzere,bati_special,9.0,9,9,
46031001,BLARS,44.572,1.722,281,10,0,11.9,9.69,34.6,32.040000000000006,21.46,demuzere,non_bati,14.0,14,14,
46038002,BRETENOUX,44.9125,1.838333,136,10,0,14.3,11.6,35.0,32.68,22.23,demuzere,urbain_aere,6.0,6,6,
46071001,COMIAC,44.965333,2.0,562,10,0,18.4,15.2,31.3,28.52,22.28,demuzere,non_bati,12.0,12,12,
46100001,FAYCELLES,44.575333,2.004667,342,10,0,18.6,15.91,33.4,31.17,23.78,demuzere,non_bati,12.0,12,12,
46127001,GOURDON,44.745,1.396667,260,10,0,19.6,15.12,34.4,31.5,23.74,demuzere,bati_special,9.0,9,9,
46128002,GRAMAT - PARC,44.760167,1.7255,312,10,0,13.4,11.21,34.5,32.06,21.71,demuzere,bati_special,9.0,9,9,
46143001,LACAPELLE,44.7305,1.925167,396,10,1,20.7,15.13,32.8,30.279999999999998,23.05,demuzere,bati_special,9.0,9,9,
46160001,LATRONQUIERE,44.8,2.067833,658,10,1,20.6,17.109999999999996,30.6,28.4,22.66,demuzere,non_bati,12.0,12,12,
46173006,LIMOGNE,44.398167,1.775,303,10,0,15.6,13.14,35.2,32.660000000000004,23.11,demuzere,bati_special,9.0,9,9,
46176001,LIVERNON,44.6485,1.847,308,10,0,14.2,11.07,34.3,31.46,21.79,demuzere,bati_special,9.0,9,9,
46181001,LUNEGARDE,44.6785,1.6895,383,10,0,19.9,16.15,32.7,30.24,23.500000000000004,demuzere,non_bati,14.0,14,14,
46197002,LE MONTAT,44.373667,1.435,260,10,0,16.8,14.510000000000002,35.7,32.64,24.23,demuzere,non_bati,12.0,12,12,
46201001,MONTCUQ - ROUIL,44.3125,1.213833,193,10,0,19.5,15.98,34.2,31.99,24.180000000000003,demuzere,non_bati,9.0,9,12,
46287001,SAINT-PAUL-FLAUGNAC,44.293833,1.454667,266,10,0,19.5,15.919999999999998,35.2,32.63,24.15,demuzere,non_bati,12.0,12,12,
46330002,VAYRAC - BROUSS,44.969667,1.701333,152,10,0,14.2,11.75,35.3,33.05,22.17,demuzere,non_bati,9.0,14,14,
46332001,VIAZAC - LABOUD,44.6625,2.073833,394,10,0,16.9,14.66,33.9,31.090000000000003,23.08,demuzere,non_bati,12.0,12,11,
47004001,AIGUILLON,44.283167,0.334667,32,10,0,15.7,12.99,36.1,33.2,23.2,demuzere,bati_special,9.0,9,9,Aquitaine / Sud-Ouest
47038002,BOURRAN-INRAE,44.331833,0.413167,55,10,0,16.6,14.0,35.4,32.17,23.64,demuzere,bati_special,9.0,9,9,Aquitaine / Sud-Ouest
47086001,DURAS,44.685667,0.2065,112,10,1,20.0,17.04,34.8,31.820000000000004,24.88,demuzere,non_bati,9.0,14,14,Aquitaine / Sud-Ouest
47091001,AGEN-LA GARENNE,44.172167,0.594667,58,10,0,17.1,13.88,35.5,32.31,23.55,demuzere,non_bati,14.0,14,14,Aquitaine / Sud-Ouest
47093002,FARGUES-SUR-OURBISE,44.235833,0.186333,124,10,0,14.4,11.77,34.5,31.37,22.47,demuzere,non_bati,12.0,12,12,Aquitaine / Sud-Ouest
47123002,LACAPELLE-BIRON,44.585667,0.900333,235,10,5,22.1,18.55,34.1,31.81,25.26,demuzere,non_bati,14.0,9,12,Aquitaine / Sud-Ouest
47138001,LAROQUE-TIMBAUT,44.265667,0.775167,186,10,0,19.8,16.42,35.1,32.09,24.31,demuzere,non_bati,14.0,14,14,Aquitaine / Sud-Ouest
47163001,MAUVEZIN-SUR-GUPIE,44.5615,0.160333,95,10,0,19.1,16.78,35.3,32.03,24.74,demuzere,non_bati,14.0,14,14,Aquitaine / Sud-Ouest
47175001,MONFLANQUIN,44.532,0.734167,118,10,0,16.7,14.06,35.4,32.72,23.96,demuzere,non_bati,14.0,14,14,Aquitaine / Sud-Ouest
47213001,PRAYSSAS,44.310833,0.570667,196,10,3,23.3,18.71,33.7,31.000000000000007,25.04,demuzere,non_bati,14.0,14,14,Aquitaine / Sud-Ouest
47221001,REAUP,44.091667,0.193333,158,10,0,19.1,16.82,35.2,32.34,24.59,demuzere,non_bati,12.0,12,11,Aquitaine / Sud-Ouest
47254001,SAINT-MARTIN-CURTO,44.345333,0.042833,144,10,1,21.7,17.49,33.4,30.96,24.56,demuzere,non_bati,12.0,12,12,Aquitaine / Sud-Ouest
47323004,VILLENEUVE-SUR-LOT,44.3975,0.764,59,10,0,16.7,13.56,35.9,33.12,23.72,demuzere,non_bati,14.0,14,14,Aquitaine / Sud-Ouest
47327001,XAINTRAILLES,44.205,0.261167,190,10,2,22.0,18.1,34.5,31.779999999999998,25.11,demuzere,bati_special,9.0,9,9,Aquitaine / Sud-Ouest
48004001,ALTIER,44.494,3.852,900,10,0,18.5,14.39,29.8,26.42,20.72,demuzere,non_bati,12.0,12,12,
48009001,AUMONT AUBRAC,44.727167,3.279833,1018,10,0,8.2,5.569999999999999,28.3,26.32,17.009999999999998,demuzere,non_bati,14.0,14,14,
48020003,BASSURELS,44.1965,3.630667,1042,10,0,16.3,12.7,28.8,25.09,19.31,demuzere,non_bati,14.0,14,14,
48027002,LE BLEYMARD BOURG,44.504667,3.737667,1199,10,0,14.7,11.51,27.4,24.96,18.09,demuzere,non_bati,12.0,12,12,
48027003,LE BLEYMARD_SAPC,44.4515,3.748167,1418,10,0,15.3,12.34,24.6,21.860000000000003,17.22,demuzere,non_bati,12.0,12,12,
48032003,LE BUISSON,44.633333,3.238167,1088,10,0,8.2,5.67,27.2,25.16,16.0,demuzere,non_bati,14.0,14,14,
48036001,CASSAGNAS,44.270333,3.763333,802,10,0,11.9,9.77,30.1,27.440000000000005,19.04,demuzere,non_bati,12.0,11,12,
48043001,CHATEAUNEUF-DE-RANDON,44.638167,3.679833,1247,10,0,11.6,8.989999999999998,26.2,23.98,17.080000000000002,demuzere,non_bati,14.0,14,14,
48045004,CHAUDEYRAC,44.6595,3.779667,1225,10,0,12.1,8.849999999999998,25.6,23.57,16.95,demuzere,non_bati,14.0,12,12,
48051002,LE COLLET-SAUVEPLANE,44.256,3.925667,485,10,0,17.5,15.02,32.6,29.580000000000005,22.27,demuzere,non_bati,11.0,11,11,
48060001,FAU DE PEYRE,44.763167,3.211833,1163,10,0,14.5,11.12,26.9,25.12,17.98,demuzere,non_bati,12.0,12,12,
48061002,FLORAC,44.309,3.596333,618,10,0,11.3,9.3,31.8,29.029999999999998,19.32,demuzere,non_bati,12.0,12,12,
48069001,GATUZIERES_SAPC,44.195333,3.499,965,10,0,15.5,12.89,30.2,26.83,19.74,demuzere,non_bati,12.0,11,11,
48070004,GRANDRIEU,44.780667,3.633833,1163,10,0,6.3,3.6999999999999993,27.0,25.07,15.320000000000002,demuzere,non_bati,6.0,12,12,
48094001,LE MASSEGROS,44.295667,3.165667,890,10,0,15.5,12.49,29.7,27.76,20.26,demuzere,bati_special,9.0,9,9,
48095004,MENDE-VILLE,44.516833,3.489833,710,10,0,11.2,8.870000000000001,32.4,29.690000000000005,19.520000000000003,demuzere,urbain_aere,5.0,5,5,
48095005,MENDE,44.533667,3.4545,932,10,0,14.2,11.750000000000002,29.9,28.26,20.01,demuzere,non_bati,12.0,12,12,
48103001,MONTRODAT,44.545833,3.3125,746,10,0,13.9,9.92,30.9,28.94,19.81,demuzere,non_bati,12.0,14,14,
48108001,LA PANOUSE_SAPC,44.728667,3.589333,1260,10,0,11.0,7.99,26.4,24.27,16.32,demuzere,non_bati,9.0,14,14,
48110001,PAULHAC EN MARGERIDE_SAPC,44.947667,3.38,1170,10,0,12.3,9.82,27.7,24.69,17.4,demuzere,non_bati,14.0,14,14,
48116001,LE PONT-DE-MONTVERT,44.365667,3.738333,875,10,0,12.1,9.849999999999998,30.8,28.08,18.71,demuzere,non_bati,12.0,12,12,
48130002,ROUSSES_SAPC,44.206833,3.5845,812,10,0,13.7,10.66,30.4,26.94,18.87,demuzere,non_bati,11.0,12,11,
48146001,STE ENIMIE-SAUVETERRE,44.408667,3.438167,1018,10,0,16.0,13.079999999999998,29.3,26.67,19.950000000000003,demuzere,non_bati,9.0,14,14,
48148004,ST-ETIENNE-VALLEE-FRANCAISE,44.165833,3.854167,518,10,0,19.4,16.61,34.0,30.83,23.33,demuzere,non_bati,11.0,11,11,
48156002,ST GERMAIN DU TEIL,44.478,3.160667,775,10,0,14.4,11.7,31.0,28.73,20.5,demuzere,non_bati,14.0,14,14,
48176002,ST PIERRE-DES-TRIPIERS,44.2465,3.3035,929,10,0,15.6,11.589999999999998,29.7,27.329999999999995,19.54,demuzere,non_bati,12.0,12,12,
48186001,LA SALLE PRUNET,44.315667,3.650667,903,10,0,16.8,12.52,29.7,26.320000000000004,19.770000000000003,demuzere,non_bati,12.0,12,12,
48187003,LES SALCES-FROMENTAL,44.532667,3.155167,1075,10,0,17.7,11.55,27.8,25.74,18.84,demuzere,non_bati,12.0,12,12,
48198001,VILLEFORT,44.441667,3.928333,620,10,0,17.4,12.25,32.9,29.22000000000001,20.69,demuzere,non_bati,6.0,6,11,
49007011,ANGERS VILLE,47.4535,-0.5605,35,10,4,21.7,17.66,35.2,31.910000000000004,25.22,demuzere,urbain_aere,5.0,5,5,Ouest atlantique
49008001,ANGRIE,47.561667,-0.970333,65,10,0,17.7,13.89,33.3,29.91,22.56,demuzere,non_bati,14.0,14,14,Ouest atlantique
49020001,BEAUCOUZE,47.479,-0.614333,50,10,0,18.8,15.54,34.7,31.02,24.25,demuzere,bati_special,9.0,9,9,Ouest atlantique
49022001,BEAULIEU-S-LAY,47.308,-0.598333,78,10,0,19.5,16.009999999999998,36.1,32.29,24.45,demuzere,bati_special,12.0,9,9,Ouest atlantique
49027001,BEGROLLES,47.152167,-0.937667,100,10,0,17.1,13.81,36.0,32.04,22.8,demuzere,non_bati,9.0,12,12,Ouest atlantique
49099003,CHOLET,47.0795,-0.8805,134,10,3,21.6,17.31,35.0,31.56,24.930000000000003,demuzere,non_bati,14.0,14,14,Ouest atlantique
49138001,FONTAINE-GUERIN,47.493167,-0.167833,41,10,0,19.1,15.689999999999998,34.6,30.98,23.93,demuzere,non_bati,14.0,14,14,Ouest atlantique
49176001,LE LION D'ANG.,47.6135,-0.735167,52,10,0,17.9,15.05,36.2,32.31,23.58,demuzere,non_bati,14.0,14,14,Ouest atlantique
49188001,MARCE,47.561833,-0.317,53,10,0,18.4,14.8,34.2,30.8,23.69,demuzere,non_bati,14.0,14,14,Ouest atlantique
49191001,MARTIGNE-BRIAND,47.2525,-0.435833,73,10,0,17.6,15.099999999999998,35.3,31.47,24.03,demuzere,bati_special,9.0,9,9,Ouest atlantique
49215002,MONT-BELLAY-INRAE,47.13,-0.1415,58,10,0,19.0,15.59,35.9,32.1,24.42,demuzere,bati_special,9.0,9,9,Ouest atlantique
49248003,POUANCE_SAPC,47.74,-1.188333,96,10,1,20.1,16.1,33.3,29.5,23.28,demuzere,non_bati,14.0,14,14,Ouest atlantique
49276001,ST FLORENT VIEI,47.355333,-1.011833,21,10,0,18.5,14.89,36.3,32.55,23.79,demuzere,bati_special,9.0,9,9,Ouest atlantique
49281001,ST GEORGES GARD,47.150667,-0.7395,203,10,4,22.2,18.27,35.7,31.690000000000005,25.14,demuzere,bati_special,9.0,9,9,Ouest atlantique
49307001,ST MATHURIN S L,47.425667,-0.319167,20,10,0,17.3,14.57,35.0,31.53,23.56,demuzere,non_bati,14.0,14,14,Ouest atlantique
49328001,SAUMUR,47.252167,-0.074333,69,10,4,20.9,17.500000000000004,36.6,32.9,25.47,demuzere,urbain_aere,6.0,6,6,Ouest atlantique
49331003,SEGRE_SAPC,47.679167,-0.873333,25,10,0,19.0,15.34,34.5,30.99,23.55,demuzere,urbain_aere,6.0,6,6,Ouest atlantique
49368001,VERNANTES,47.406833,0.018833,41,10,0,16.7,14.16,35.2,31.46,23.21,demuzere,non_bati,14.0,14,14,Ouest atlantique
49373001,VIHIERS,47.148,-0.517167,124,10,2,20.9,16.99,35.7,31.71,24.75,demuzere,bati_special,9.0,9,9,Ouest atlantique
50020001,PTE DE LA HAGUE,49.725167,-1.939833,6,10,0,16.6,14.06,28.5,22.04,17.52,demuzere,non_bati,14.0,14,14,
50082001,BRICQUEBEC,49.462,-1.650333,38,10,0,14.7,11.74,33.0,27.93,19.65,demuzere,non_bati,12.0,12,12,Ouest atlantique
50111001,CERISY LA SALLE,49.036333,-1.298167,134,10,2,21.9,16.57,33.9,28.680000000000007,22.46,demuzere,non_bati,14.0,14,14,Ouest atlantique
50139001,CONDE SUR VIRE_SAPC,49.050833,-1.0405,28,10,0,16.4,13.48,34.3,29.579999999999995,21.67,demuzere,urbain_aere,8.0,8,6,Ouest atlantique
50144001,COULOUVRAY-BOISBENATRE,48.785333,-1.103667,268,10,3,22.9,17.35,34.1,29.33,22.94,demuzere,bati_special,9.0,9,9,Ouest atlantique
50147001,COUTANCES,49.044,-1.457833,80,10,2,21.9,16.39,34.9,29.370000000000005,22.9,demuzere,bati_special,9.0,9,9,Ouest atlantique
50174001,EQUILLY,48.8345,-1.388667,101,10,0,18.0,14.220000000000002,34.4,29.46,22.01,demuzere,bati_special,9.0,9,9,Ouest atlantique
50209001,GONNEVILLE,49.652667,-1.4635,134,10,1,20.2,14.54,31.9,26.059999999999995,20.020000000000003,demuzere,non_bati,14.0,14,14,
50215002,GOUVILLE,49.1075,-1.606833,7,10,0,19.1,15.91,35.5,28.7,21.85,demuzere,non_bati,14.0,14,14,Ouest atlantique
50277001,LONGUEVILLE,48.862,-1.573,5,10,2,24.6,16.21,34.4,28.590000000000003,22.23,demuzere,non_bati,14.0,14,14,Ouest atlantique
50298001,MEAUTIS,49.2595,-1.299167,15,10,0,17.1,14.05,35.0,29.77,21.59,demuzere,non_bati,14.0,14,14,Ouest atlantique
50410003,PONTORSON,48.585667,-1.505167,33,10,0,19.9,15.57,34.4,28.81,22.22,demuzere,non_bati,14.0,14,14,Ouest atlantique
50456001,ST-CLEMENT,48.673333,-0.886667,269,10,2,21.4,16.19,33.3,29.3,22.8,demuzere,bati_special,9.0,9,9,Ouest atlantique
50484002,ST-HILAIRE-DU-H,48.563667,-1.096667,95,10,0,17.4,14.48,33.7,29.93,22.22,demuzere,bati_special,9.0,9,9,Ouest atlantique
50509002,STE MARIE DU MO,49.4045,-1.168333,5,10,0,17.6,13.56,29.7,23.7,18.3,demuzere,non_bati,14.0,14,14,Ouest atlantique
50514001,CHAULIEU_SAPC,48.7635,-0.842333,278,10,2,20.3,16.18,31.7,27.75,22.09,demuzere,non_bati,14.0,14,14,Ouest atlantique
50531001,ST OVIN,48.6825,-1.248667,155,10,4,22.8,17.6,32.7,28.73,23.04,demuzere,bati_special,9.0,9,9,Ouest atlantique
50562001,ST VAAST LA HOUGUE,49.572667,-1.274667,17,10,0,17.9,15.580000000000002,29.6,22.05,18.35,demuzere,non_bati,14.0,14,14,
51015001,ARGERS,49.064333,4.849833,152,10,0,13.7,10.38,32.7,29.44,20.63,demuzere,non_bati,14.0,14,14,
51153001,CHOUILLY,49.017833,3.981667,172,10,0,19.6,15.52,31.7,28.54,22.37,demuzere,non_bati,14.0,14,14,
51210001,DIZY,49.069333,3.966167,92,10,0,16.6,13.2,33.7,29.93,22.18,demuzere,urbain_aere,6.0,6,6,
51237002,ESTERNAY,48.742,3.579667,185,10,0,15.1,12.0,32.8,29.18,21.08,demuzere,non_bati,14.0,14,14,
51242001,FAGNIERES-INRAE,48.939833,4.3085,105,10,0,16.7,12.47,32.1,29.37,21.78,demuzere,non_bati,14.0,14,14,
51262001,FRIGNICOURT,48.701167,4.618,113,10,0,13.3,10.52,32.2,29.01,20.15,demuzere,non_bati,14.0,14,14,
51298001,IGNY-COMBLIZY,49.016667,3.716833,225,10,0,16.5,13.39,31.9,29.2,21.68,demuzere,non_bati,9.0,14,14,
51388003,MOURMELON-GRAND,49.1075,4.3585,115,10,0,12.2,9.05,32.3,29.090000000000003,20.06,demuzere,non_bati,12.0,14,14,
51449002,REIMS-PRUNAY,49.209833,4.155333,95,10,0,13.3,10.53,32.1,28.58,20.33,demuzere,non_bati,14.0,14,14,
51545001,SOMMESOUS,48.734167,4.2075,167,10,0,14.4,11.109999999999998,33.2,29.2,20.840000000000003,demuzere,non_bati,9.0,14,14,
51588001,VALMY,49.085,4.775833,161,10,0,14.8,11.07,32.4,29.14,20.75,demuzere,non_bati,9.0,9,14,
51590002,VANAULT,48.849667,4.771833,140,10,0,16.0,11.63,31.7,28.860000000000003,20.71,demuzere,non_bati,14.0,14,14,
51595002,VATRY-AERO,48.777167,4.164667,179,10,0,15.6,13.18,31.4,28.020000000000003,21.19,demuzere,non_bati,13.0,14,14,
52023002,AUBERIVE_SAPC,47.783,5.0535,349,10,0,10.7,7.62,32.9,29.380000000000003,19.14,demuzere,non_bati,9.0,9,12,Grand Est
52055001,BLECOURT,48.384167,5.067,348,10,0,17.5,14.2,31.8,28.71,21.67,demuzere,non_bati,14.0,14,14,Grand Est
52061002,BOURDONS_SAPC,48.162333,5.349667,304,10,0,9.9,7.12,32.6,29.160000000000004,18.880000000000003,demuzere,non_bati,12.0,9,14,Grand Est
52074002,BREUVANNES_SAPC,48.094333,5.602167,323,10,0,12.6,8.360000000000001,32.8,29.26,19.42,demuzere,non_bati,14.0,14,14,Grand Est
52084002,BUSSON_SAPC,48.328833,5.3605,387,10,0,14.8,11.33,31.6,28.44,20.25,demuzere,non_bati,14.0,14,14,Grand Est
52114001,CHATEAUVILLAIN,48.047,4.908,227,10,0,11.8,8.540000000000001,34.2,30.89,20.09,demuzere,non_bati,14.0,14,14,
52123003,CHEVILLON_SAPC,48.522833,5.113833,170,10,0,13.7,10.2,32.7,29.77,20.65,demuzere,urbain_aere,6.0,6,6,Grand Est
52131002,CIRFONTAINES_SAPC,48.456167,5.394667,379,10,0,15.9,11.92,31.3,28.25,20.69,demuzere,non_bati,14.0,14,14,Grand Est
52145001,COUBLANC,47.692,5.460167,258,10,0,13.8,10.659999999999998,32.7,29.06,20.44,demuzere,bati_special,9.0,9,9,Grand Est
52197003,FAYL-BILLOT_SAPC,47.784333,5.615333,347,10,0,15.8,12.39,31.9,28.1,21.04,demuzere,non_bati,14.0,14,14,Grand Est
52248002,IS-EN-BASSIGNY,48.022167,5.455333,403,10,0,16.2,11.07,32.4,28.29,20.32,demuzere,non_bati,14.0,14,14,Grand Est
52269001,LANGRES,47.843667,5.3375,466,10,0,18.7,15.11,31.6,27.83,21.81,demuzere,non_bati,9.0,9,14,Grand Est
52294001,LOUVEMONT - MAN,48.560333,4.909833,146,10,0,14.5,11.03,33.3,30.19,20.94,demuzere,non_bati,12.0,14,14,
52332001,VAL-DE-MEUSE,48.0215,5.586833,380,10,0,13.8,10.08,32.2,28.17,19.93,demuzere,non_bati,14.0,14,14,Grand Est
52348003,NEUILLY-L'EVEQUE_SAPC,47.918,5.435833,353,10,0,14.7,9.08,32.5,28.840000000000003,19.450000000000003,demuzere,non_bati,14.0,14,14,Grand Est
52443001,SAILLY,48.433833,5.272833,270,10,0,14.3,10.21,32.6,29.47,19.79,demuzere,non_bati,9.0,9,14,Grand Est
52447001,ST-CIERGUES,47.882333,5.2615,359,10,0,13.8,10.75,32.7,28.800000000000004,20.02,demuzere,non_bati,12.0,12,12,Grand Est
52448001,ST-DIZIER,48.631333,4.903667,139,10,0,18.4,13.27,32.8,29.78,22.05,demuzere,non_bati,16.0,14,14,
52450002,SAINT-LOUP-SUR-AUJON_SAPC,47.895,5.092167,310,10,0,11.4,8.459999999999999,32.8,29.36,19.64,demuzere,non_bati,14.0,14,14,Grand Est
52469001,CHAUMONT-SEMOUTIERS,48.092167,5.046,294,10,0,15.5,9.27,32.6,29.190000000000005,19.74,demuzere,non_bati,14.0,14,14,Grand Est
52529001,VILLEGUSIEN,47.7385,5.313833,296,10,0,13.8,8.9,33.2,29.28,19.92,demuzere,non_bati,14.0,17,14,Grand Est
53077001,COSSE-LE-VIVIEN,47.964333,-0.927,95,10,0,19.4,15.939999999999998,33.7,30.2,23.4,demuzere,non_bati,14.0,14,14,Ouest atlantique
53078001,COUDRAY,47.788167,-0.645333,55,10,0,18.5,14.919999999999998,33.6,30.390000000000004,23.500000000000004,demuzere,non_bati,9.0,9,14,Ouest atlantique
53083001,COURCITE_SAPC,48.318667,-0.222333,172,10,0,15.2,12.18,32.3,28.74,21.32,demuzere,non_bati,14.0,14,14,Ouest atlantique
53096004,ERNEE,48.295667,-0.9625,168,10,1,20.1,16.189999999999998,32.4,28.9,23.04,demuzere,non_bati,14.0,14,14,Ouest atlantique
53097001,EVRON,48.168,-0.388,107,10,4,22.6,16.64,33.3,29.690000000000005,23.750000000000004,demuzere,non_bati,14.0,14,14,Ouest atlantique
53110002,GREZ-EN-BOUERE,47.891,-0.542333,93,10,0,16.6,13.19,34.4,30.25,22.16,demuzere,non_bati,14.0,14,14,Ouest atlantique
53116003,LE HORPS,48.405667,-0.440833,268,10,3,21.2,17.099999999999998,31.6,28.05,22.7,demuzere,non_bati,14.0,14,14,Ouest atlantique
53130008,LAVAL-ETRONNIER,48.030667,-0.7465,100,10,0,18.7,15.74,33.0,29.540000000000003,23.22,demuzere,non_bati,14.0,14,14,Ouest atlantique
53147001,MAYENNE,48.311167,-0.640167,138,10,4,21.1,16.93,33.8,30.03,23.94,demuzere,urbain_aere,8.0,8,6,Ouest atlantique
53159002,MONTOURTIER_SAPC,48.209833,-0.538667,107,10,0,16.4,13.32,32.7,29.329999999999995,22.07,demuzere,non_bati,14.0,14,14,Ouest atlantique
53185001,PRE-EN-PAIL_SAPC,48.452,-0.183167,277,10,5,21.8,17.79,32.2,28.520000000000003,22.97,demuzere,non_bati,14.0,14,14,Ouest atlantique
54040001,BADONVILLER,48.498,6.896167,336,10,0,13.2,11.28,32.8,28.76,19.99,demuzere,urbain_aere,6.0,6,6,Grand Est
54113002,CHAMPENOUX-ARBO-INRAE,48.750667,6.340167,255,10,0,14.8,12.09,31.8,28.47000000000001,20.68,demuzere,non_bati,12.0,11,11,Grand Est
54171001,DONCOURT-LES-CONFLANS,49.1535,5.929333,235,10,0,14.1,9.93,32.3,29.130000000000003,20.19,demuzere,non_bati,14.0,14,14,Grand Est
54181001,ERROUVILLE_SAPC,49.42,5.909833,373,10,0,16.4,12.68,30.2,27.24,20.28,demuzere,non_bati,6.0,6,14,
54182001,ESSEY-ET-MAIZE.,48.919333,5.809167,218,10,0,11.9,9.28,32.8,29.75,20.09,demuzere,non_bati,9.0,14,14,Grand Est
54322001,LONGUYON,49.431667,5.612833,257,10,0,16.5,12.48,31.2,28.22,20.57,demuzere,urbain_aere,6.0,6,6,
54405001,NANCY-OCHEY,48.581,5.959833,336,10,0,15.4,12.65,32.4,28.93,21.63,demuzere,non_bati,14.0,14,14,Grand Est
54407001,OGNEVILLE,48.475,6.067667,300,10,0,14.5,11.13,32.8,29.01,20.67,demuzere,non_bati,9.0,9,14,Grand Est
54415001,PAGNY-SUR-MOSELLE,48.983833,6.031167,179,10,0,16.5,12.45,33.1,29.78000000000001,21.110000000000003,demuzere,bati_special,8.0,8,8,Grand Est
54481001,ST MAURICE,48.514833,6.845667,305,10,0,13.4,10.97,31.4,27.91,20.02,demuzere,non_bati,14.0,14,14,Grand Est
54526001,NANCY-ESSEY,48.687833,6.2215,212,10,0,15.7,11.69,32.7,28.9,21.15,demuzere,non_bati,14.0,14,14,Grand Est
54582001,VILLETTE,49.482167,5.578167,345,10,0,17.6,14.779999999999998,29.9,26.86,21.07,demuzere,non_bati,14.0,14,14,
55014001,AUBREVILLE_SAPC,49.133833,5.0935,202,10,0,12.9,10.11,32.8,29.36,19.910000000000004,demuzere,non_bati,14.0,14,14,Grand Est
55041001,BEHONNE_SAPC,48.795667,5.1885,301,10,0,17.5,13.220000000000002,31.7,28.49,20.99,demuzere,non_bati,14.0,14,14,Grand Est
55060002,BONZEE_SAPC,49.092833,5.601167,235,10,0,12.7,10.62,31.2,28.130000000000003,19.57,demuzere,non_bati,14.0,14,14,Grand Est
55067001,BOVIOLLES,48.648667,5.415,272,10,0,14.3,9.61,33.6,29.23,19.48,demuzere,non_bati,14.0,14,14,Grand Est
55073001,BRAS-SUR-MEUSE,49.208333,5.379167,194,10,0,14.0,10.760000000000002,32.3,29.029999999999998,20.08,demuzere,bati_special,6.0,9,9,
55108004,CHAUMONT_SAPC,48.931333,5.264667,294,10,0,15.5,12.27,34.2,30.790000000000003,21.23,demuzere,non_bati,14.0,14,14,Grand Est
55123002,CONDE_SAPC,48.867167,5.182167,265,10,0,17.6,13.56,31.3,28.26,21.270000000000003,demuzere,non_bati,14.0,14,14,Grand Est
55129001,COUROUVRE,48.936833,5.358333,324,10,0,17.0,13.24,31.6,27.640000000000004,21.050000000000004,demuzere,non_bati,14.0,14,14,Grand Est
55179001,ERNEVILLE AUX BOIS_SAPC,48.7495,5.403833,313,10,0,13.5,9.59,31.4,28.35,19.58,demuzere,non_bati,14.0,14,14,Grand Est
55248001,HOUDELAINCOURT,48.563,5.5055,390,10,0,17.1,14.260000000000002,31.0,27.85,21.3,demuzere,non_bati,14.0,14,14,Grand Est
55328001,MAXEY-SUR-VAISE,48.538167,5.668833,256,10,0,13.6,9.739999999999998,34.0,30.84,20.29,demuzere,bati_special,9.0,9,9,Grand Est
55364001,MOUZAY,49.460167,5.209167,166,10,0,13.7,10.92,32.5,29.570000000000004,20.48,demuzere,non_bati,14.0,14,14,
55386002,NONSARD,48.934167,5.763833,230,10,0,14.4,10.78,31.4,28.71,20.340000000000003,demuzere,non_bati,14.0,14,14,Grand Est
55443001,ROUVRES-EN-WOEVRE,49.224667,5.6875,226,10,0,15.1,11.33,31.4,28.48,20.71,demuzere,non_bati,14.0,14,14,
55484001,SEPTSARGES,49.276333,5.155,293,10,0,16.4,13.779999999999998,30.7,27.43,20.980000000000004,demuzere,non_bati,14.0,14,14,
55517002,TRIAUCOURT_SAPC,48.983167,5.065167,185,10,0,15.5,11.91,32.0,29.25,21.0,demuzere,non_bati,14.0,14,14,Grand Est
55531001,VASSINCOURT,48.808667,5.033167,187,10,0,17.7,13.02,32.8,29.40000000000001,21.6,demuzere,non_bati,14.0,14,14,Grand Est
56004001,ARZAL,47.512667,-2.382667,26,10,2,21.5,16.18,33.3,29.76,22.6,demuzere,bati_special,9.0,9,9,Ouest atlantique
56007001,AURAY,47.659167,-2.971,26,10,2,21.4,15.970000000000002,32.9,29.2,22.49,demuzere,bati_special,9.0,9,9,Ouest atlantique
56009001,BELLE ILE-LE TALUT,47.294333,-3.218333,37,10,2,23.0,18.0,30.0,25.53,21.56,demuzere,non_bati,14.0,14,14,Ouest atlantique
56009003,BELLE-ILE_AERO,47.325667,-3.196833,52,10,0,19.9,15.79,31.1,27.160000000000004,21.39,demuzere,non_bati,12.0,12,12,Ouest atlantique
56017003,BIGNAN,47.884333,-2.728833,112,10,0,18.6,14.31,33.3,29.129999999999995,21.830000000000005,demuzere,non_bati,9.0,9,12,Ouest atlantique
