NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy,NTrop_abs,NTrop_taux,episode,episode_label
44109012,NANTES-VILLE,47.227667,-1.514,17,14,2,21.3,18.014285714285716,41.2,30.87857142857143,24.50714285714286,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
44110002,NORT-SUR-ERDRE,47.425167,-1.513667,13,14,1,20.6,15.757142857142856,41.7,30.68571428571428,23.428571428571427,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
44113001,NOZAY,47.572833,-1.6115,44,14,1,20.5,15.714285714285714,41.0,31.378571428571423,23.68571428571429,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
44117002,LE PALLET_SAPC,47.1415,-1.336833,35,14,1,22.0,16.442857142857143,42.2,31.707142857142863,24.078571428571436,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
44120002,PELLERIN(LE),47.210333,-1.828667,4,14,2,20.7,16.157142857142855,40.9,30.08571428571429,23.22142857142858,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
44129001,PONTCHATEAU,47.439667,-2.105167,34,14,1,20.6,16.54285714285714,41.8,30.20714285714285,23.37142857142857,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
44131002,PORNIC,47.122,-2.0925,25,14,1,21.7,17.38571428571429,41.9,29.799999999999997,23.535714285714285,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
44180005,ST-MARS-LA-JAIL,47.526167,-1.185333,32,14,1,21.8,17.057142857142857,41.6,31.928571428571438,24.52142857142857,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
44181001,ST-MEME-LE-TENU,47.005667,-1.7825,4,14,1,20.7,16.12142857142857,41.7,30.185714285714283,23.228571428571428,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
44188001,ST-PHILBERT,47.029167,-1.652833,18,14,1,21.3,16.07857142857143,42.3,31.57142857142857,23.65,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
45004001,AMILLY,47.962167,2.728,91,14,0,18.8,14.778571428571428,39.0,30.5,23.228571428571428,0,0.0,vague-chaleur-juillet-2022,jul22
45040001,BONNY-SUR-LOIRE,47.567667,2.853,180,14,0,19.1,14.521428571428572,39.1,31.242857142857144,,0,0.0,vague-chaleur-juillet-2022,jul22
