NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy,NTrop_abs,NTrop_taux,episode,episode_label
28214003,LA LOUPE_SAPC,48.481,1.013333,200,11,0,19.9,16.427272727272726,32.2,28.681818181818183,21.99090909090909,0,0.0,canicule-aout-2023,aou23
28239002,MARVILLE_SAPC,48.652667,1.371833,153,11,1,20.6,16.645454545454548,32.0,28.3,22.1,1,0.09090909090909091,canicule-aout-2023,aou23
28280001,NOGENT-LE-ROTROU,48.318667,0.797833,108,11,2,20.2,17.227272727272727,32.3,28.69090909090909,22.7,2,0.18181818181818182,canicule-aout-2023,aou23
28322001,RUEIL,48.712167,0.959333,157,11,0,18.4,14.454545454545457,31.7,28.081818181818186,20.98181818181818,0,0.0,canicule-aout-2023,aou23
28363001,SAINVILLE,48.403833,1.903167,149,11,0,19.8,17.454545454545453,32.0,28.59090909090909,22.445454545454545,0,0.0,canicule-aout-2023,aou23
28373002,SENONCHES,48.558,1.012167,239,11,0,19.4,15.236363636363636,31.5,27.690909090909088,21.072727272727278,0,0.0,canicule-aout-2023,aou23
28380003,SOURS_SAPC,48.406333,1.555167,147,11,1,20.5,17.21818181818182,31.9,28.47272727272728,22.527272727272727,1,0.09090909090909091,canicule-aout-2023,aou23
28386001,THIMERT,48.544167,1.302833,225,11,0,19.8,16.027272727272727,31.4,27.745454545454542,21.527272727272727,0,0.0,canicule-aout-2023,aou23
28406002,EOLE_VIABON,48.214667,1.6755,141,11,1,20.1,17.14545454545454,32.1,28.60909090909091,22.39090909090909,1,0.09090909090909091,canicule-aout-2023,aou23
28407001,VICHERES,48.257833,0.910167,235,11,0,19.8,16.972727272727273,31.8,27.763636363636365,22.027272727272727,0,0.0,canicule-aout-2023,aou23
29018001,BRENNILIS,48.352667,-3.869,220,11,0,16.1,12.545454545454543,26.6,23.363636363636363,17.345454545454544,0,0.0,canicule-aout-2023,aou23
29022001,CAMARET,48.274333,-4.606,40,11,0,17.8,15.618181818181824,27.1,22.1,18.245454545454542,0,0.0,canicule-aout-2023,aou23
29041002,CORAY CHAT EAU,48.066,-3.8255,242,11,0,18.3,14.2,26.9,23.71818181818181,18.090909090909093,0,0.0,canicule-aout-2023,aou23
29075001,BREST-GUIPAVAS,48.453833,-4.391167,92,11,0,16.5,13.236363636363636,26.4,22.809090909090912,17.563636363636363,0,0.0,canicule-aout-2023,aou23
29082001,BATZ,48.746333,-4.011833,32,11,0,17.1,15.67272727272727,23.4,20.99090909090909,17.818181818181817,0,0.0,canicule-aout-2023,aou23
29105800,LANDIVISIAU_DOUBLE,48.525667,-4.147167,109,11,0,16.5,13.854545454545455,25.5,22.463636363636365,17.599999999999998,0,0.0,canicule-aout-2023,aou23
29113001,LANMEUR,48.6625,-3.692667,57,11,0,16.8,12.990909090909092,27.8,23.97272727272728,17.863636363636363,0,0.0,canicule-aout-2023,aou23
29120001,LANVEOC,48.279333,-4.439333,81,11,0,17.8,14.736363636363636,27.5,22.818181818181817,18.200000000000003,0,0.0,canicule-aout-2023,aou23
29155005,OUESSANT-STIFF,48.473333,-5.057,64,11,0,16.4,14.863636363636362,21.7,19.981818181818184,16.94545454545455,0,0.0,canicule-aout-2023,aou23
29163003,PLEYBER-CHRIST SA,48.5,-3.8535,147,11,0,16.1,12.936363636363636,28.9,24.5,17.763636363636365,0,0.0,canicule-aout-2023,aou23
29168001,PTE DU RAZ,48.038833,-4.732,67,11,0,16.6,15.754545454545452,24.0,20.59090909090909,17.663636363636364,0,0.0,canicule-aout-2023,aou23
29170001,PLOMELIN-INRAE,47.946,-4.128,33,11,0,19.5,14.272727272727272,28.0,24.1,18.67272727272728,0,0.0,canicule-aout-2023,aou23
29178001,PLOUDALMEZEAU,48.548,-4.664167,40,11,0,16.5,14.245454545454548,23.9,21.61818181818182,17.563636363636366,0,0.0,canicule-aout-2023,aou23
29179001,PLOUDANIEL-INRAE,48.503833,-4.327667,76,11,0,16.0,13.145454545454548,26.9,22.827272727272728,17.41818181818182,0,0.0,canicule-aout-2023,aou23
29214001,PLOVAN,47.915833,-4.3775,10,11,1,20.1,14.9,28.1,22.59090909090909,18.463636363636365,1,0.09090909090909091,canicule-aout-2023,aou23
29216001,QUIMPER,47.973,-4.160667,82,11,0,19.4,14.172727272727274,27.4,23.781818181818185,18.42727272727273,0,0.0,canicule-aout-2023,aou23
