NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NTrop_glissant_max,TnMoy_glissant_max,window_days,episode
4230001,VALENSOLE,43.8395,6.000833,600,4.0,20.64,5,canicule-aout-2003
5007001,ARVIEUX LA CHALP,44.781167,6.736667,1690,0.0,11.36,5,canicule-aout-2003
5023001,BRIANCON,44.908333,6.635,1324,0.0,14.919999999999998,5,canicule-aout-2003
5026001,CEILLAC,44.671167,6.776167,1665,0.0,14.819999999999999,5,canicule-aout-2003
5026400,CEILLAC_NIVO,44.671167,6.776167,1665,0.0,14.819999999999999,5,canicule-aout-2003
5028001,CHABESTAN,44.471667,5.781667,755,0.0,15.4,5,canicule-aout-2003
5046001,EMBRUN,44.571167,6.508667,873,1.0,19.78,5,canicule-aout-2003
5055001,LA FAURIE,44.566667,5.750167,825,0.0,12.46,5,canicule-aout-2003
5063402,LA MEIJE-NIVOSE,45.012333,6.265167,3093,0.0,8.820000000000002,5,canicule-aout-2003
5064001,CHAPELLE-EN-VALGAUDEMAR,44.81,6.195333,1270,0.0,15.48,5,canicule-aout-2003
5064403,LES PORTES EN VALGAUDEMAR_NIVO,44.81,6.195333,1270,0.0,15.48,5,canicule-aout-2003
5070003,LARAGNE MONTEGLIN,44.319167,5.7945,565,0.0,16.28,5,canicule-aout-2003
5077402,COL AGNEL-NIVOSE,44.688667,6.976167,2627,0.0,11.219999999999999,5,canicule-aout-2003
5079001,LE MONETIER LES BAINS,44.9715,6.514167,1459,0.0,10.9,5,canicule-aout-2003
5085001,MONTGENEVRE,44.9305,6.721333,1848,0.0,14.8,5,canicule-aout-2003
5093001,NEVACHE-EDF-03,45.0185,6.622333,1603,0.0,9.48,5,canicule-aout-2003
5098001,LES ORRES,44.508833,6.559333,1457,0.0,15.580000000000002,5,canicule-aout-2003
5101001,PELVOUX,44.866833,6.486667,1270,0.0,13.419999999999998,5,canicule-aout-2003
5101400,PELVOUX ST ANTOINE_NIVO,44.870833,6.487167,1270,0.0,13.419999999999998,5,canicule-aout-2003
5118002,RIBIERS-GRANGE,44.198167,5.881167,530,0.0,16.84,5,canicule-aout-2003
5118003,RIBIERS,44.2355,5.855,520,0.0,15.680000000000001,5,canicule-aout-2003
5126001,ROSANS,44.3875,5.462167,625,0.0,15.719999999999999,5,canicule-aout-2003
5132001,ST-BONNET CHAMPSAUR,44.684167,6.072833,1005,0.0,13.6,5,canicule-aout-2003
5139002,ST ETIENNE-EN-DEVOLUY,44.6945,5.9405,1300,0.0,12.639999999999999,5,canicule-aout-2003
5139400,St Etienne en Devoluy,44.69,5.937667,1281,0.0,12.639999999999999,5,canicule-aout-2003
5142001,ST FIRMIN,44.7825,6.035,935,0.0,14.819999999999999,5,canicule-aout-2003
5145002,ST JEAN-ST-NICOLAS,44.670833,6.209833,1210,0.0,17.160000000000004,5,canicule-aout-2003
5157001,ST VERAN,44.6985,6.870167,1992,0.0,12.080000000000002,5,canicule-aout-2003
5158001,LE SAIX,44.475833,5.8155,801,0.0,13.820000000000002,5,canicule-aout-2003
5170001,TALLARD,44.452167,6.033333,593,0.0,16.34,5,canicule-aout-2003
5182001,VILLAR LOUBIERE,44.826833,6.146,1072,0.0,14.9,5,canicule-aout-2003
5184002,VITROLLES,44.408667,5.951667,595,0.0,17.740000000000002,5,canicule-aout-2003
6004002,ANTIBES-GAROUPE,43.564667,7.133,75,5.0,26.32,5,canicule-aout-2003
6004009,ANTIBES_SAPC,43.599167,7.111167,32,5.0,24.0,5,canicule-aout-2003
6005001,ASCROS,43.922,7.013667,1173,4.0,20.939999999999998,5,canicule-aout-2003
6015001,BERRE-DES-ALPES,43.838333,7.321667,715,5.0,24.820000000000004,5,canicule-aout-2003
6016004,BEUIL,44.089,6.989333,1368,0.0,11.859999999999998,5,canicule-aout-2003
6022002,BOUYON,43.823,7.118167,723,5.0,22.0,5,canicule-aout-2003
6023004,BREIL SUR ROYA,43.940167,7.513667,305,5.0,23.339999999999996,5,canicule-aout-2003
