NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,lcz_source,lcz_dom_100m,lcz_dom_300m,lcz_dom_500m,lcz_comp_100m,lcz_comp_300m,lcz_comp_500m,lcz_category
42019002,BOEN-LIGN - MAN,45.756167,4.007333,447,demuzere,6.0,6.0,9.0,"{""6"": 3, ""9"": 1}","{""14"": 7, ""6"": 9, ""11"": 4, ""9"": 9, ""12"": 1, ""13"": 1}","{""14"": 23, ""9"": 24, ""12"": 4, ""6"": 20, ""11"": 6, ""13"": 2}",bati_special
42019004,BOEN SUR LIGNON,45.756333,4.007333,448,demuzere,6.0,6.0,14.0,"{""6"": 3, ""9"": 1}","{""14"": 6, ""6"": 9, ""11"": 4, ""9"": 8, ""12"": 1}","{""14"": 24, ""9"": 24, ""12"": 4, ""6"": 19, ""11"": 6, ""13"": 2}",non_bati
42023003,BG-ARGENT - MAN,45.295833,4.556833,562,demuzere,6.0,6.0,6.0,"{""6"": 2}","{""14"": 1, ""12"": 2, ""6"": 25}","{""12"": 14, ""6"": 50, ""14"": 4, ""11"": 12}",urbain_aere
42023004,BOURG-ARGENTAL,45.298667,4.5735,514,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 23, ""11"": 4}","{""12"": 25, ""14"": 5, ""6"": 39, ""9"": 3, ""11"": 6}",urbain_aere
42032001,CELLIEU,45.533833,4.538667,493,demuzere,9.0,12.0,12.0,"{""9"": 2, ""12"": 2}","{""12"": 13, ""11"": 5, ""9"": 5, ""14"": 5}","{""12"": 39, ""11"": 9, ""9"": 5, ""14"": 23, ""13"": 2}",non_bati
42039002,CHALMAZEL,45.705,3.853167,855,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 23, ""13"": 3, ""15"": 1, ""11"": 2}","{""12"": 69, ""13"": 3, ""14"": 1, ""15"": 1, ""11"": 6}",non_bati
42039003,CHALMAZEL_RA,45.699,3.844,990,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 29}","{""12"": 71, ""11"": 7, ""9"": 1}",non_bati
42040001,COL DE LA LOGE_SAPC,45.743833,3.780333,1261,demuzere,11.0,11.0,11.0,"{""11"": 4}","{""11"": 27, ""14"": 2}","{""11"": 71, ""12"": 6, ""14"": 3}",non_bati
42052002,CHARLIEU,46.164,4.174167,278,demuzere,6.0,6.0,6.0,"{""6"": 2}","{""6"": 25, ""12"": 1}","{""12"": 25, ""6"": 49, ""14"": 1}",urbain_aere
42059001,CHAZELLES-LYON,45.642333,4.396333,632,demuzere,6.0,6.0,6.0,"{""6"": 2}","{""6"": 18, ""14"": 7, ""12"": 3}","{""12"": 19, ""6"": 46, ""14"": 10, ""9"": 4}",urbain_aere
42094001,FEURS - MAN,45.7335,4.2185,332,demuzere,6.0,6.0,6.0,"{""6"": 4}","{""12"": 6, ""6"": 24, ""17"": 2}","{""6"": 56, ""17"": 8, ""12"": 13, ""11"": 1}",urbain_aere
42094003,FEURS,45.7385,4.233833,347,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 27}","{""6"": 68, ""14"": 3, ""8"": 6}",urbain_aere
42095001,FIRMINY,45.378167,4.2885,515,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 25, ""12"": 2}","{""6"": 57, ""12"": 21}",urbain_aere
42098001,FOURNEAUX,45.941167,4.269167,510,demuzere,9.0,14.0,14.0,"{""9"": 2}","{""14"": 10, ""9"": 9, ""12"": 7, ""6"": 2}","{""12"": 26, ""14"": 27, ""9"": 17, ""6"": 9}",non_bati
42102001,GRAMMOND - MAN,45.565,4.442833,803,demuzere,12.0,12.0,12.0,"{""12"": 3, ""11"": 1}","{""12"": 21, ""11"": 4, ""14"": 7}","{""12"": 57, ""14"": 14, ""11"": 8}",non_bati
42102002,GRAMMOND_SAPC,45.564833,4.442833,803,demuzere,12.0,12.0,12.0,"{""12"": 3, ""11"": 1}","{""12"": 19, ""11"": 4, ""14"": 7}","{""12"": 57, ""11"": 8, ""14"": 13}",non_bati
42128001,MACHEZAL,45.931667,4.3085,608,demuzere,12.0,12.0,12.0,"{""12"": 3, ""14"": 1}","{""14"": 9, ""12"": 18, ""11"": 3}","{""14"": 22, ""12"": 53, ""11"": 3, ""9"": 1}",non_bati
42152001,NANDAX,46.097,4.191333,374,demuzere,14.0,12.0,14.0,"{""14"": 2, ""11"": 2}","{""12"": 10, ""14"": 10, ""11"": 9}","{""14"": 41, ""12"": 25, ""11"": 15}",non_bati
42156002,NEULISE,45.9065,4.178667,557,demuzere,6.0,12.0,12.0,"{""6"": 2}","{""12"": 11, ""14"": 6, ""6"": 7, ""9"": 2}","{""12"": 41, ""14"": 18, ""6"": 12, ""11"": 1, ""9"": 6}",non_bati
42163001,LA PACAUDIERE,46.1755,3.865833,351,demuzere,6.0,6.0,6.0,"{""6"": 4}","{""6"": 21, ""12"": 6, ""13"": 1}","{""14"": 19, ""12"": 25, ""6"": 33, ""13"": 1, ""11"": 1}",urbain_aere
42168004,CRET-DE-OEILLON,45.392667,4.6105,1370,demuzere,12.0,11.0,11.0,"{""11"": 1, ""12"": 2}","{""11"": 18, ""12"": 9}","{""11"": 44, ""12"": 31}",non_bati
42170001,PERREUX,46.028167,4.110667,297,demuzere,6.0,12.0,14.0,"{""6"": 2, ""12"": 1, ""14"": 1}","{""12"": 14, ""14"": 7, ""6"": 9}","{""12"": 33, ""14"": 37, ""6"": 11}",non_bati
42184001,RIORGES - MAN,46.048333,4.061,283,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 28}","{""6"": 75, ""12"": 2}",urbain_aere
42184002,RIORGES,46.0545,4.040167,297,demuzere,6.0,6.0,6.0,"{""6"": 2, ""12"": 1}","{""14"": 6, ""6"": 19, ""12"": 3}","{""14"": 24, ""6"": 48, ""12"": 7}",urbain_aere
42193001,ROZIER-EN-DONZY,45.803833,4.278333,530,demuzere,9.0,9.0,9.0,"{""9"": 2, ""14"": 1}","{""14"": 6, ""6"": 5, ""9"": 16, ""12"": 1}","{""11"": 11, ""12"": 10, ""9"": 21, ""14"": 19, ""6"": 18}",bati_special
42199002,ST-ANDRE-APCHON,46.025,3.933333,380,demuzere,14.0,14.0,14.0,"{""14"": 2, ""12"": 1}","{""14"": 21, ""12"": 3, ""13"": 2, ""9"": 2}","{""9"": 21, ""12"": 13, ""14"": 38, ""11"": 5, ""13"": 2}",non_bati
42204002,ST-BONNET-LE-CHATEAU_SAPC,45.436167,4.072,822,demuzere,12.0,12.0,12.0,"{""12"": 2, ""9"": 1}","{""12"": 23, ""9"": 2, ""6"": 1, ""5"": 3}","{""12"": 50, ""11"": 5, ""9"": 2, ""6"": 14, ""5"": 3, ""14"": 5}",non_bati
42207002,ST-CHAMOND,45.459833,4.485667,400,demuzere,6.0,6.0,6.0,"{""6"": 4}","{""6"": 26, ""12"": 3, ""14"": 1}","{""14"": 10, ""12"": 22, ""6"": 49}",urbain_aere
42215001,ST DENIS DE CAB,46.174333,4.213333,287,demuzere,6.0,6.0,12.0,"{""6"": 3}","{""12"": 6, ""6"": 19, ""11"": 2}","{""12"": 39, ""14"": 4, ""6"": 28, ""11"": 4}",non_bati
42218001,ST-ETIENN - MAN,45.421833,4.417667,588,demuzere,6.0,6.0,6.0,"{""6"": 4}","{""6"": 32}","{""6"": 80}",urbain_aere
42218007,ST-ETIENN - MET,45.421833,4.417667,590,demuzere,6.0,6.0,6.0,"{""6"": 4}","{""6"": 32}","{""6"": 80}",urbain_aere
42218008,ST-ETIENNE - CT,45.466667,4.389667,482,demuzere,6.0,6.0,6.0,"{""6"": 2, ""8"": 1}","{""5"": 6, ""6"": 15, ""8"": 6, ""12"": 1}","{""8"": 33, ""6"": 36, ""5"": 6, ""12"": 3}",urbain_aere
42218011,SAINT-ETIENNE,45.435333,4.368167,640,demuzere,6.0,6.0,6.0,"{""6"": 2}","{""6"": 17, ""12"": 10}","{""6"": 41, ""11"": 5, ""12"": 32}",urbain_aere
42224003,COL REPUBLIQUE,45.352667,4.470833,1071,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 26, ""14"": 3}","{""12"": 60, ""14"": 17, ""11"": 2}",non_bati
42230001,ST GERMAIN LAVA,45.837333,4.014167,435,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""12"": 1, ""14"": 20, ""9"": 6}","{""14"": 50, ""12"": 5, ""9"": 22}",non_bati
42248002,ST-JUST-EN-CHEV,45.9085,3.844167,612,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""13"": 1, ""6"": 4, ""12"": 24}","{""14"": 5, ""13"": 8, ""12"": 64, ""6"": 4}",non_bati
42257002,ST-MARTIN-D'EST,46.204333,3.816167,470,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 26, ""14"": 2}","{""12"": 61, ""14"": 17}",non_bati
42272001,ST PIERRE DE BO,45.380667,4.750167,140,demuzere,6.0,6.0,6.0,"{""6"": 2}","{""6"": 17, ""17"": 9}","{""6"": 41, ""12"": 12, ""9"": 4, ""17"": 15, ""14"": 2, ""8"": 1, ""11"": 1}",urbain_aere
42299001,SAVIGNEUX,45.624833,4.078667,370,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""12"": 2, ""14"": 27}","{""14"": 65, ""12"": 14}",non_bati
42306001,TARENTAISE,45.369,4.4985,1090,demuzere,12.0,12.0,12.0,"{""12"": 3, ""14"": 1}","{""12"": 18, ""14"": 11}","{""12"": 44, ""14"": 32, ""11"": 4}",non_bati
42328001,VERRIERES EN FO,45.572167,4.006333,770,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""11"": 3, ""12"": 20, ""14"": 3, ""9"": 1}","{""12"": 62, ""14"": 5, ""11"": 7, ""9"": 1}",non_bati
43003001,ALLEGRE,45.203,3.718167,1035,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 25, ""6"": 2, ""11"": 1}","{""12"": 56, ""6"": 8, ""11"": 14}",non_bati
43014001,AUTRAC,45.328667,3.131833,807,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 28, ""14"": 4}","{""12"": 62, ""14"": 14, ""11"": 3}",non_bati
43015001,AUVERS,44.999833,3.3715,1134,demuzere,11.0,12.0,11.0,"{""11"": 2}","{""12"": 16, ""11"": 12}","{""12"": 37, ""11"": 39}",non_bati
43020002,BAS-EN-BASSET,45.319667,4.129,446,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""9"": 3, ""14"": 5, ""12"": 17, ""11"": 3}","{""12"": 31, ""14"": 25, ""9"": 4, ""11"": 12, ""17"": 7}",non_bati
43046001,LE PUY-CHADRAC,45.054667,3.8945,714,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 28, ""12"": 1}","{""6"": 72, ""12"": 5, ""14"": 1}",urbain_aere
43062001,LE PUY-LOUDES,45.0745,3.764,833,demuzere,12.0,14.0,14.0,"{""12"": 2, ""14"": 1}","{""14"": 17, ""6"": 2, ""12"": 9}","{""14"": 54, ""6"": 13, ""12"": 12}",non_bati
43067001,CHAVANIAC-LAFAYETTE,45.1595,3.582,715,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 20, ""13"": 6, ""11"": 1}","{""12"": 54, ""11"": 14, ""13"": 7}",non_bati
43091002,ESTABLES.SA,44.912333,4.1545,1486,demuzere,9.0,9.0,9.0,"{""9"": 3}","{""9"": 25, ""11"": 4}","{""9"": 55, ""11"": 15, ""12"": 9}",bati_special
43093001,FELINES_SAPC,45.265833,3.742833,1014,demuzere,11.0,14.0,12.0,"{""14"": 1, ""11"": 2}","{""14"": 10, ""12"": 10, ""11"": 8}","{""12"": 41, ""14"": 12, ""11"": 26}",non_bati
43095001,FIX-ST-GENEYS,45.145833,3.665,1102,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 25, ""14"": 1, ""6"": 1}","{""12"": 55, ""14"": 13, ""11"": 7, ""6"": 3}",non_bati
43096001,FONTANNES,45.300333,3.419667,435,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 20, ""9"": 6, ""13"": 1, ""12"": 1}","{""14"": 63, ""9"": 14, ""13"": 1, ""12"": 1}",non_bati
43111002,LANDOS-CHARBON,44.858,3.843667,1148,demuzere,14.0,14.0,14.0,"{""12"": 1, ""14"": 2}","{""14"": 18, ""12"": 8, ""9"": 1}","{""12"": 33, ""14"": 35, ""9"": 5}",non_bati
43130002,MAZET-VOLAMONT,45.025,4.239833,1130,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 23, ""12"": 5}","{""14"": 65, ""11"": 3, ""12"": 11}",non_bati
43132002,MAZEYRAT D'AL,45.106333,3.520833,538,demuzere,13.0,14.0,14.0,"{""13"": 1, ""12"": 1, ""14"": 1}","{""12"": 9, ""14"": 15, ""13"": 5}","{""14"": 38, ""12"": 30, ""13"": 11}",non_bati
43137003,MONISTROL-SUR-LOIRE,45.314,4.231167,777,demuzere,6.0,14.0,12.0,"{""6"": 1, ""14"": 1}","{""6"": 10, ""14"": 12, ""12"": 4}","{""6"": 20, ""14"": 24, ""12"": 30, ""11"": 2}",non_bati
43150001,LE PERTUIS_SAPC,45.098833,4.061333,1020,demuzere,12.0,12.0,12.0,"{""12"": 2}","{""11"": 6, ""12"": 20}","{""11"": 21, ""12"": 58, ""14"": 1}",non_bati
43157004,PUY-VILLE,45.0415,3.8895,620,demuzere,6.0,6.0,6.0,"{""2"": 1, ""6"": 2}","{""2"": 12, ""3"": 1, ""5"": 1, ""6"": 13}","{""6"": 40, ""3"": 12, ""5"": 10, ""2"": 13}",urbain_aere
43200001,ST-JULIEN-CHAP,45.037667,4.057667,810,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 19, ""6"": 8}","{""12"": 56, ""14"": 1, ""6"": 17}",non_bati
43212001,ST-PAL-EN-CHALE,45.357333,3.957333,890,demuzere,6.0,12.0,12.0,"{""12"": 1, ""6"": 3}","{""12"": 13, ""14"": 4, ""6"": 12}","{""14"": 25, ""12"": 41, ""6"": 14}",non_bati
43215001,ST-PAUL-DE-TART,44.804333,3.869,1146,demuzere,12.0,14.0,14.0,"{""12"": 2}","{""12"": 11, ""14"": 17}","{""12"": 31, ""14"": 48}",non_bati
43223001,ST-ROMAIN-LACHALM,45.2615,4.3275,902,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 22, ""11"": 7}","{""12"": 58, ""14"": 2, ""11"": 19}",non_bati
43234001,SAUGUES,44.957667,3.542167,940,demuzere,12.0,12.0,12.0,"{""12"": 2, ""6"": 2}","{""12"": 22, ""6"": 8}","{""12"": 51, ""14"": 1, ""6"": 24, ""17"": 2, ""11"": 3}",non_bati
43234005,SAUGUES-SA,44.966167,3.539833,945,demuzere,14.0,14.0,14.0,"{""14"": 2, ""6"": 1}","{""14"": 14, ""12"": 10, ""6"": 5}","{""14"": 41, ""6"": 12, ""12"": 25}",non_bati
43241002,SOLIGNAC-SUR-LO,44.973667,3.882667,832,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 25, ""11"": 3}","{""11"": 27, ""12"": 52}",non_bati
43246001,TIRANGES,45.268333,3.998667,603,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 18, ""11"": 9}","{""11"": 35, ""12"": 43}",non_bati
43268004,YSSINGEAUX,45.135167,4.1275,873,demuzere,6.0,6.0,6.0,"{""6"": 1, ""14"": 1}","{""6"": 14, ""9"": 3, ""12"": 4, ""14"": 6}","{""6"": 37, ""12"": 21, ""14"": 16, ""9"": 3}",urbain_aere
43268005,YSSINGEAUX LEP,45.133833,4.123333,898,demuzere,6.0,12.0,14.0,"{""6"": 3, ""12"": 1}","{""12"": 13, ""6"": 12, ""14"": 5}","{""14"": 31, ""6"": 24, ""12"": 22, ""9"": 2}",non_bati
44003001,ANCENIS,47.375,-1.1815,27,demuzere,6.0,6.0,6.0,"{""6"": 2, ""8"": 2}","{""6"": 15, ""8"": 14}","{""6"": 51, ""8"": 29}",urbain_aere
44015001,BLAIN,47.472833,-1.771667,13,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""12"": 7, ""6"": 14, ""14"": 7}","{""6"": 36, ""12"": 17, ""11"": 4, ""14"": 22}",urbain_aere
44020001,NANTES-BOUGUENAIS,47.15,-1.608833,26,demuzere,12.0,14.0,14.0,"{""12"": 3, ""14"": 1}","{""14"": 19, ""12"": 9, ""6"": 1}","{""12"": 20, ""14"": 48, ""8"": 3, ""6"": 9}",non_bati
44051002,DERVAL,47.692333,-1.687167,43,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 29}","{""14"": 77, ""12"": 1}",non_bati
44069002,GUERANDE,47.292333,-2.430167,4,demuzere,17.0,8.0,17.0,"{""17"": 2, ""8"": 1}","{""8"": 11, ""14"": 11, ""17"": 6}","{""6"": 11, ""12"": 2, ""8"": 13, ""14"": 25, ""17"": 26}",non_bati
44070001,HAIE-FOUASSIERE,47.161833,-1.384667,20,demuzere,6.0,6.0,6.0,"{""6"": 2}","{""6"": 18, ""14"": 9}","{""6"": 52, ""14"": 24, ""9"": 1}",urbain_aere
44072002,HERBIGNAC,47.4265,-2.3365,22,demuzere,14.0,14.0,14.0,"{""14"": 3, ""12"": 1}","{""12"": 8, ""14"": 22}","{""12"": 16, ""11"": 3, ""6"": 3, ""14"": 59}",non_bati
44087001,MACHECOUL,46.993333,-1.808333,5,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""14"": 4, ""6"": 25}","{""14"": 29, ""6"": 42, ""12"": 8}",urbain_aere
44103001,ST NAZAIRE-MONTOIR,47.313833,-2.1545,3,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""8"": 3, ""14"": 23, ""12"": 1}","{""8"": 17, ""14"": 53, ""12"": 5}",non_bati
44110002,NORT-SUR-ERDRE,47.425167,-1.513667,13,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 28}","{""14"": 79}",non_bati
44117002,LE PALLET_SAPC,47.1415,-1.336833,35,demuzere,6.0,6.0,6.0,"{""6"": 2, ""14"": 2}","{""6"": 17, ""14"": 15}","{""14"": 33, ""6"": 44, ""9"": 1}",urbain_aere
44131001,PORNIC,47.101167,-2.071833,21,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""12"": 2, ""14"": 21, ""17"": 4}","{""6"": 11, ""12"": 11, ""14"": 37, ""17"": 8}",non_bati
44168001,SAINT-JOACHIM_SAE,47.3815,-2.1925,3,demuzere,14.0,6.0,14.0,"{""14"": 1, ""6"": 1}","{""6"": 14, ""14"": 7, ""11"": 1, ""12"": 4}","{""14"": 28, ""6"": 27, ""12"": 20, ""11"": 1}",non_bati
44181001,ST-MEME-LE-TENU,47.005667,-1.7825,4,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 29}","{""14"": 73, ""11"": 2, ""12"": 2, ""15"": 2, ""16"": 1}",non_bati
44184001,PTE DE CHEMOULIN,47.233667,-2.2985,14,demuzere,17.0,17.0,17.0,"{""9"": 1, ""17"": 3}","{""9"": 6, ""11"": 1, ""14"": 3, ""17"": 11}","{""16"": 1, ""14"": 11, ""12"": 4, ""6"": 3, ""17"": 16, ""15"": 1, ""9"": 8, ""11"": 1}",non_bati
44199002,SOUDAN,47.737167,-1.2765,77,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 28}","{""14"": 79}",non_bati
45004001,AMILLY,47.962167,2.728,91,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""6"": 3, ""14"": 24}","{""12"": 1, ""14"": 66, ""6"": 8}",non_bati
45040001,BONNY-SUR-LOIRE,47.567667,2.853,180,demuzere,12.0,14.0,14.0,"{""12"": 3}","{""14"": 16, ""12"": 12}","{""14"": 54, ""12"": 25}",non_bati
45055001,ORLEANS,47.990667,1.778167,123,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 23, ""12"": 1, ""6"": 2, ""8"": 1}","{""14"": 61, ""12"": 1, ""6"": 8, ""8"": 6, ""15"": 1}",non_bati
45069001,CHAMBON-LA-F.,48.025167,2.260333,143,demuzere,11.0,11.0,11.0,"{""11"": 3}","{""11"": 28}","{""11"": 79}",non_bati
45096001,LES CHOUX,47.799833,2.676,148,demuzere,12.0,12.0,11.0,"{""12"": 2}","{""12"": 15, ""11"": 3, ""9"": 6, ""6"": 4}","{""11"": 27, ""12"": 27, ""9"": 12, ""6"": 11}",non_bati
45108001,COULLONS,47.611833,2.493667,156,demuzere,9.0,12.0,12.0,"{""9"": 1, ""14"": 1}","{""6"": 3, ""12"": 10, ""9"": 5, ""14"": 9, ""11"": 1}","{""6"": 11, ""12"": 30, ""9"": 6, ""14"": 30, ""11"": 3}",non_bati
45147001,FLEURY-LES-AUB.,47.925667,1.914333,119,demuzere,6.0,6.0,6.0,"{""6"": 4}","{""6"": 28}","{""6"": 79}",urbain_aere
45178001,LADON,48.009667,2.546167,99,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 24, ""11"": 2, ""12"": 1}","{""14"": 72, ""11"": 3, ""12"": 2}",non_bati
45182001,LIGNY-LE-R.,47.684667,1.782833,96,demuzere,6.0,6.0,11.0,"{""6"": 3}","{""6"": 17, ""11"": 10, ""12"": 1}","{""12"": 20, ""9"": 4, ""6"": 26, ""11"": 28}",non_bati
45188001,LOURY,48.002333,2.071833,130,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 29}","{""12"": 1, ""14"": 72, ""9"": 5}",non_bati
45200001,MENESTREAU-EN-V,47.726167,2.013667,126,demuzere,12.0,12.0,12.0,"{""12"": 2, ""11"": 1}","{""12"": 18, ""11"": 9}","{""12"": 39, ""11"": 36}",non_bati
45253001,PITHIVIERS-LE-V,48.166333,2.228333,120,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""6"": 4, ""14"": 20, ""17"": 3}","{""14"": 48, ""6"": 9, ""17"": 4, ""12"": 6, ""8"": 1, ""11"": 6}",non_bati
45270002,ST-BENOIT/LOIRE,47.808,2.305667,112,demuzere,6.0,14.0,14.0,"{""6"": 1, ""14"": 1}","{""6"": 13, ""14"": 15}","{""14"": 47, ""6"": 32}",non_bati
45282001,ST-HILAIRE-ST-M,47.867,1.8445,100,demuzere,6.0,6.0,6.0,"{""6"": 4}","{""6"": 27, ""14"": 3}","{""14"": 13, ""12"": 6, ""6"": 62}",urbain_aere
45330001,TRINAY,48.0865,1.9405,123,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 28}","{""14"": 79}",non_bati
45340001,VILLEMURLIN-PEUPLIERS,47.689,2.326667,137,demuzere,11.0,12.0,12.0,"{""11"": 2, ""12"": 1}","{""12"": 13, ""14"": 11, ""11"": 5}","{""12"": 40, ""14"": 33, ""11"": 5}",non_bati
46005001,ANGLARS,44.493333,1.208167,104,demuzere,14.0,12.0,12.0,"{""14"": 3}","{""12"": 14, ""11"": 2, ""14"": 10, ""13"": 1}","{""12"": 61, ""11"": 3, ""14"": 12, ""13"": 1}",non_bati
46024001,BELMONT-GRANVAL,44.873667,1.864667,152,demuzere,14.0,14.0,12.0,"{""14"": 2}","{""14"": 17, ""12"": 10}","{""12"": 38, ""14"": 36}",non_bati
46066001,CAZALS - DDE,44.640667,1.229833,184,demuzere,12.0,12.0,12.0,"{""12"": 3, ""13"": 1}","{""9"": 2, ""12"": 23, ""13"": 2, ""11"": 3}","{""13"": 10, ""9"": 4, ""12"": 58, ""11"": 9}",non_bati
46069001,CEZAC,44.362167,1.348167,267,demuzere,14.0,14.0,14.0,"{""14"": 2, ""12"": 1}","{""14"": 13, ""12"": 13, ""9"": 2}","{""14"": 38, ""12"": 36, ""11"": 3, ""9"": 2}",non_bati
46083001,CRESSENSAC,45.019333,1.520667,294,demuzere,12.0,12.0,14.0,"{""12"": 2, ""14"": 1}","{""13"": 1, ""14"": 11, ""12"": 14, ""6"": 1}","{""13"": 8, ""14"": 44, ""6"": 2, ""12"": 21}",non_bati
46102004,FIGEAC-VINADIE,44.573667,2.030167,304,demuzere,14.0,12.0,12.0,"{""14"": 2, ""13"": 2}","{""14"": 7, ""12"": 17, ""13"": 7, ""11"": 1}","{""14"": 19, ""12"": 38, ""11"": 14, ""13"": 8, ""17"": 1}",non_bati
46127001,GOURDON,44.745,1.396667,260,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 19, ""14"": 5, ""6"": 4, ""9"": 2}","{""12"": 39, ""14"": 12, ""6"": 19, ""9"": 9}",non_bati
46160001,LATRONQUIERE,44.8,2.067833,658,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 27, ""11"": 2}","{""12"": 73, ""11"": 6}",non_bati
46181001,LUNEGARDE,44.6785,1.6895,383,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 28}","{""14"": 74, ""12"": 4, ""11"": 3}",non_bati
46197002,LE MONTAT,44.373667,1.435,260,demuzere,11.0,12.0,12.0,"{""11"": 2, ""12"": 1}","{""14"": 5, ""12"": 18, ""11"": 4}","{""14"": 26, ""12"": 46, ""11"": 5}",non_bati
46201001,MONTCUQ - ROUIL,44.3125,1.213833,193,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""12"": 12, ""14"": 15, ""9"": 2}","{""12"": 33, ""14"": 41, ""9"": 4}",non_bati
46268001,ST GERY,44.478833,1.580833,137,demuzere,14.0,12.0,12.0,"{""14"": 1, ""9"": 1, ""12"": 1}","{""12"": 14, ""14"": 6, ""13"": 1, ""9"": 6}","{""12"": 45, ""13"": 8, ""14"": 13, ""9"": 6, ""17"": 3}",non_bati
46311001,SOUSCEYRAC,44.875667,2.031167,550,demuzere,12.0,12.0,12.0,"{""12"": 2}","{""13"": 1, ""12"": 24, ""6"": 1}","{""11"": 6, ""12"": 60, ""13"": 8, ""6"": 2}",non_bati
47004001,AIGUILLON,44.283167,0.334667,32,demuzere,6.0,14.0,14.0,"{""6"": 4}","{""14"": 14, ""6"": 14, ""12"": 1}","{""14"": 46, ""6"": 23, ""12"": 10, ""9"": 1}",non_bati
47007002,ALLONS,44.2155,-0.065333,123,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 21, ""11"": 6}","{""12"": 55, ""11"": 22}",non_bati
47038002,BOURRAN-INRAE,44.331833,0.413167,55,demuzere,12.0,14.0,14.0,"{""12"": 2, ""14"": 1}","{""12"": 9, ""14"": 19}","{""14"": 61, ""12"": 16}",non_bati
47048001,CANCON,44.528833,0.633167,141,demuzere,14.0,14.0,14.0,"{""14"": 2, ""12"": 1}","{""14"": 21, ""12"": 8}","{""12"": 23, ""14"": 52, ""9"": 1, ""11"": 2}",non_bati
47084001,DOUZAINS,44.6305,0.556167,136,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 24, ""12"": 2}","{""14"": 74, ""12"": 3}",non_bati
47086001,DURAS,44.685667,0.2065,112,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 24, ""12"": 4}","{""12"": 23, ""14"": 51, ""9"": 3}",non_bati
47091001,AGEN-LA GARENNE,44.172167,0.594667,58,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 24, ""6"": 4}","{""14"": 58, ""6"": 22}",non_bati
47095001,FAUILLET,44.428333,0.270833,30,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""6"": 3, ""14"": 26}","{""14"": 75, ""6"": 3}",non_bati
47119001,HOUEILLES,44.193167,0.024,150,demuzere,11.0,6.0,11.0,"{""11"": 1, ""6"": 1, ""12"": 1}","{""12"": 7, ""6"": 11, ""11"": 9, ""13"": 2}","{""11"": 41, ""12"": 25, ""6"": 12, ""13"": 2}",non_bati
47123001,LACAPELLE-BIRON-PAILLOLES,44.605,0.912333,195,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 28, ""11"": 2}","{""12"": 61, ""11"": 14, ""14"": 4}",non_bati
